id,name,party,image,term,notes,source,end_date,start_date
teo-ho-pin-9,Teo Ho Pin,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/Dr%20Teo%20Ho%20Pin_web.jpg,11,,http://www.parliament.gov.sg/history/11th-parliament,,
josephine-teo-11,Josephine Teo,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/Josephine%20Teo_web.jpg,11,,http://www.parliament.gov.sg/history/11th-parliament,,
teo-ser-luck-11,Teo Ser Luck,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/Teo%20Ser%20Luck%20-1_web.jpg,11,,http://www.parliament.gov.sg/history/11th-parliament,,
teo-siong-seng-11,Teo Siong Seng,Nominated Member of Parliament,http://www.parliament.gov.sg/sites/default/files/Teo%20Siong%20Seng_small%20res.jpg,11,,http://www.parliament.gov.sg/history/11th-parliament,,
tharman-shanmugaratnam-10,Tharman Shanmugaratnam,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/Min%20Photo%28tharman%29.jpg,11,,http://www.parliament.gov.sg/history/11th-parliament,,
thio-li-ann-11,Thio Li-ann,Nominated Member of Parliament,http://www.parliament.gov.sg/sites/default/files/Prof-ThioLiAnn.gif,11,,http://www.parliament.gov.sg/history/11th-parliament,,
viswa-sadasivan-11,Viswa Sadasivan,Nominated Member of Parliament,http://www.parliament.gov.sg/sites/default/files/viswa.jpg,11,,http://www.parliament.gov.sg/history/11th-parliament,,
vivian-balakrishnan-10,Vivian Balakrishnan,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/Dr%20Vivian%20Balakrishnan.jpg,11,,http://www.parliament.gov.sg/history/11th-parliament,,
wee-siew-kim-10,Wee Siew Kim,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/Prof-WeeSiewKim.gif,11,,http://www.parliament.gov.sg/history/11th-parliament,,
laurence-wee-yoke-thong-11,Laurence Wee Yoke Thong,Nominated Member of Parliament,http://www.parliament.gov.sg/sites/default/files/Prof-NMP-LaurenceWeeYokeThong.gif,11,,http://www.parliament.gov.sg/history/11th-parliament,,
wong-kan-seng-6,Wong Kan Seng,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/Mr%20Wong%20Kan%20Seng.jpg,11,,http://www.parliament.gov.sg/history/11th-parliament,,
audrey-wong-wai-yen-11,Audrey Wong Wai Yen,Nominated Member of Parliament,http://www.parliament.gov.sg/sites/default/files/Prof-NMP-AudreyWongWaiYen.gif,11,,http://www.parliament.gov.sg/history/11th-parliament,,
yaacob-ibrahim-9,Yaacob Ibrahim,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/MinisterYaacob_CV_web.jpg,11,,http://www.parliament.gov.sg/history/11th-parliament,,
matthias-yao-chih-8,Matthias Yao Chih,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/Prof-Matthias.gif,11,,http://www.parliament.gov.sg/history/11th-parliament,,
alvin-yeo-11,Alvin Yeo,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/Prof-AlvinYeo_0.gif,11,,http://www.parliament.gov.sg/history/11th-parliament,,
yeo-cheow-tong-6,Yeo Cheow Tong,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/Prof-YeoCheowTong.gif,11,,http://www.parliament.gov.sg/history/11th-parliament,,
yeo-guat-kwang-9,Yeo Guat Kwang,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/Yeo%20Guat%20Kwang.jpg,11,,http://www.parliament.gov.sg/history/11th-parliament,,
joscelin-yeo-11,Joscelin Yeo,Nominated Member of Parliament,http://www.parliament.gov.sg/sites/default/files/Prof-NMP-JoscelinYeoWeiLing.gif,11,,http://www.parliament.gov.sg/history/11th-parliament,,
"yeo-yong-boon,-george-7","Yeo Yong-Boon, George",People’s Action Party,http://www.parliament.gov.sg/sites/default/files/Prof-GeorgeYeo.gif,11,,http://www.parliament.gov.sg/history/11th-parliament,,
yu-foo-yee-shoon-6,Yu-Foo Yee Shoon,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/Prof-YuFoo.gif,11,,http://www.parliament.gov.sg/history/11th-parliament,,
zainudin-nordin-10,Zainudin Nordin,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/Prof-Zainudin.gif,11,,http://www.parliament.gov.sg/history/11th-parliament,,
zainul-abidin-rasheed-9,Zainul Abidin Rasheed,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/Prof-Zainul.gif,11,,http://www.parliament.gov.sg/history/11th-parliament,,
zaqy-mohamad-11,Zaqy Mohamad,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/Prof-Zaqy.gif,11,,http://www.parliament.gov.sg/history/11th-parliament,,
ang-hin-kee-12,Ang Hin Kee,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/Mr%20Ang.png,12,,http://www.parliament.gov.sg/history/12th-parliament,,
ang-wei-neng-12,Ang Wei Neng,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/WN%20for%20Parl3.jpg,12,,http://www.parliament.gov.sg/history/12th-parliament,,
baey-yam-keng-11,Baey Yam Keng,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/Baey%20Yam%20Kengweb.jpg,12,,http://www.parliament.gov.sg/history/12th-parliament,,
chan-chun-sing-12,Chan Chun Sing,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/Chan%20Chun%20Sing_web.jpg,12,,http://www.parliament.gov.sg/history/12th-parliament,,
chen-show-mao-12,Chen Show Mao,Workers’ Party,http://www.parliament.gov.sg/sites/default/files/chenshowmaowebsite.jpg,12,,http://www.parliament.gov.sg/history/12th-parliament,,
chia-shi-lu-12,Chia Shi-Lu,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/DRCHIASHI-LU_0.jpg,12,,http://www.parliament.gov.sg/history/12th-parliament,,
chia-yong-yong-12,Chia Yong Yong,Nominated Member of Parliament,http://www.parliament.gov.sg/sites/default/files/Ms%20Chia%20Yong%20Yong_photo%20%28resized%29.jpg,12,,http://www.parliament.gov.sg/history/12th-parliament,,
lina-chiam-12,Lina Chiam,Singapore People’s Party,http://www.parliament.gov.sg/sites/default/files/LINA%20CHIAM.jpg,12,,http://www.parliament.gov.sg/history/12th-parliament,,
charles-chong-7,Charles Chong,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/Mr%20Charles%20Chong_0.jpg,12,,http://www.parliament.gov.sg/history/12th-parliament,,
thomas-chua-kee-seng-12,Thomas Chua Kee Seng,Nominated Member of Parliament,http://www.parliament.gov.sg/sites/default/files/Thomas%20Chua_photo%20%28resized%29.jpg,12,,http://www.parliament.gov.sg/history/12th-parliament,,
christopher-de-souza-11,Christopher De Souza,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/Christ%20De%20Souza.jpg,12,,http://www.parliament.gov.sg/history/12th-parliament,,
faizah-jamal-12,Faizah Jamal,Nominated Member of Parliament,http://www.parliament.gov.sg/sites/default/files/Faizah_small%20res.jpg,12,,http://www.parliament.gov.sg/history/12th-parliament,,
nicholas-fang-12,Nicholas Fang,Nominated Member of Parliament,http://www.parliament.gov.sg/sites/default/files/Nicholas%20Fang%28resized%29.jpg,12,,http://www.parliament.gov.sg/history/12th-parliament,,
fatimah-lateef-11,Fatimah Lateef,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/Fatimah%20Lateef%20Straightened_web.jpg,12,,http://www.parliament.gov.sg/history/12th-parliament,,
arthur-fong-10,Arthur Fong,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/arthurfong_0.jpg,12,,http://www.parliament.gov.sg/history/12th-parliament,,
cedric-foo-chee-keng-10,Cedric Foo Chee Keng,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/Cedric%20Foo%20in%20Coat%20and%20Tie%20%28updated%29_web.jpg,12,,http://www.parliament.gov.sg/history/12th-parliament,,
foo-mee-har-12,Foo Mee Har,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/Foo%20Mee%20Har_web.jpg,12,,http://www.parliament.gov.sg/history/12th-parliament,,
grace-fu-hai-yien-11,Grace Fu Hai Yien,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/Grace%20Fu.jpg,12,,http://www.parliament.gov.sg/history/12th-parliament,,
gan-kim-yong-10,Gan Kim Yong,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/gan%20kim%20yong.jpg,12,,http://www.parliament.gov.sg/history/12th-parliament,,
gan-thiam-poh-12,Gan Thiam Poh,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/gan%20thiam%20poh_resized.jpg,12,,http://www.parliament.gov.sg/history/12th-parliament,,
gerald-giam-yean-song-12,Gerald Giam Yean Song,Workers’ Party,http://www.parliament.gov.sg/sites/default/files/GeraldGiam_Portrait.jpg,12,,http://www.parliament.gov.sg/history/12th-parliament,,
goh-chok-tong-4,Goh Chok Tong,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/Prof-GohChokTong_0.gif,12,,http://www.parliament.gov.sg/history/12th-parliament,,
halimah-yacob-10,Halimah Yacob,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/halimah%20yacob.jpg,12,,http://www.parliament.gov.sg/history/12th-parliament,,
hawazi-daipi-9,Hawazi Daipi,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/1hawazi_0.jpg,12,,http://www.parliament.gov.sg/history/12th-parliament,,
heng-chee-how-10,Heng Chee How,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/Prof-HengCheeHow.gif,12,,http://www.parliament.gov.sg/history/12th-parliament,,
heng-swee-keat-12,Heng Swee Keat,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/HENGSWEEKEAT.jpg,12,,http://www.parliament.gov.sg/history/12th-parliament,,
hri-kumar-nair-11,Hri Kumar Nair,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/Prof-HriKumar.gif,12,,http://www.parliament.gov.sg/history/12th-parliament,,
inderjit-singh-9,Inderjit Singh,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/Prof-Inderjit.gif,12,,http://www.parliament.gov.sg/history/12th-parliament,,
indranee-rajah-10,Indranee Rajah,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/Indranee%20Rajah_half_right_web.jpg,12,,http://www.parliament.gov.sg/history/12th-parliament,,
intan-azura-binte-mokhtar-12,Intan Azura Binte Mokhtar,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/Intan%20Azura%20Mokhtar_web.jpg,12,,http://www.parliament.gov.sg/history/12th-parliament,,
s-iswaran-9,S Iswaran,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/siswaran_0.jpg,12,,http://www.parliament.gov.sg/history/12th-parliament,,
janil-puthucheary-12,Janil Puthucheary,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/Dr%20Janil.jpg,12,,http://www.parliament.gov.sg/history/12th-parliament,,
k-karthikeyan-12,K Karthikeyan,Nominated Member of Parliament,http://www.parliament.gov.sg/sites/default/files/K%20Karthikeyan_photo%20%28resized%29.jpg,12,,http://www.parliament.gov.sg/history/12th-parliament,,
khaw-boon-wan-10,Khaw Boon Wan,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/Prof-khawBoonWan.gif,12,,http://www.parliament.gov.sg/history/12th-parliament,,
amy-khor-lean-suan-10,Amy Khor Lean Suan,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/Amy%20Khor_web3.jpg,12,,http://www.parliament.gov.sg/history/12th-parliament,,
janice-koh-12,Janice Koh,Nominated Member of Parliament,http://www.parliament.gov.sg/sites/default/files/Janice%20Koh%28resized%29.jpeg,12,,http://www.parliament.gov.sg/history/12th-parliament,,
kuik-shiao-yin-12,Kuik Shiao-Yin,Nominated Member of Parliament,http://www.parliament.gov.sg/sites/default/files/Ms%20Kuik%20Shiao-Yin_photo%20%28resized%29.jpg,12,,http://www.parliament.gov.sg/history/12th-parliament,,
lam-pin-min-11,Lam Pin Min,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/lam%20pin%20min%20%28resized%29.jpg,12,,http://www.parliament.gov.sg/history/12th-parliament,,
dr-lee-bee-wah-11,Dr Lee Bee Wah,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/Lee%20Bee%20Wah_web.jpg,12,,http://www.parliament.gov.sg/history/12th-parliament,,
desmond-lee-12,Desmond Lee,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/Desmond%20Lee_web.jpg,12,,http://www.parliament.gov.sg/history/12th-parliament,,
ellen-lee-11,Ellen Lee,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/ms%20ellen%20lee.jpg,12,,http://www.parliament.gov.sg/history/12th-parliament,,
lee-hsien-loong-6,Lee Hsien Loong,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/PM%27s%20passport%20size%20photo.jpg,12,,http://www.parliament.gov.sg/history/12th-parliament,,
lee-kuan-yew-1,Lee Kuan Yew,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/MMPRPhoto2.jpg,12,,http://www.parliament.gov.sg/history/12th-parliament,,
lee-li-lian-12,Lee Li Lian,Workers’ Party,http://www.parliament.gov.sg/sites/default/files/LeeLiLian_edited.jpg,12,,http://www.parliament.gov.sg/history/12th-parliament,,
lee-yi-shyan-11,Lee Yi Shyan,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/Prof-LeeYiShyan.gif,12,,http://www.parliament.gov.sg/history/12th-parliament,,
liang-eng-hwa-11,Liang Eng Hwa,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/liang%20eng%20hwa_web.png,12,,http://www.parliament.gov.sg/history/12th-parliament,,
laurence-lien-12,Laurence Lien,Nominated Member of Parliament,http://www.parliament.gov.sg/sites/default/files/LaurenceLien%28resized%29.jpg,12,,http://www.parliament.gov.sg/history/12th-parliament,,
mary-liew-12,Mary Liew,Nominated Member of Parliament,http://www.parliament.gov.sg/sites/default/files/MARY%20LIEW.jpg,12,,http://www.parliament.gov.sg/history/12th-parliament,,
lim-biow-chuan-11,Lim Biow Chuan,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/Prof-LimBiowChuan.gif,12,,http://www.parliament.gov.sg/history/12th-parliament,,
lim-hng-kiang-8,Lim Hng Kiang,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/Prof-LimHngKiang.gif,12,,http://www.parliament.gov.sg/history/12th-parliament,,
raymond-lim-siang-keat-10,Raymond Lim Siang Keat,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/Prof-Raymond.gif,12,,http://www.parliament.gov.sg/history/12th-parliament,,
lim-swee-say-9,Lim Swee Say,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/LimSweeSay8165v2.jpg,12,,http://www.parliament.gov.sg/history/12th-parliament,,
sylvia-lim-11,Sylvia Lim,Workers’ Party,http://www.parliament.gov.sg/sites/default/files/Sylvia_web.jpg,12,,http://www.parliament.gov.sg/history/12th-parliament,,
lim-wee-kiak-11,Lim Wee Kiak,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/Lim%20Wee%20Kiak_web.jpg,12,,http://www.parliament.gov.sg/history/12th-parliament,,
penny-low-10,Penny Low,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/Prof-PennyLow.gif,12,,http://www.parliament.gov.sg/history/12th-parliament,,
low-thia-khiang-8,Low Thia Khiang,Workers’ Party,http://www.parliament.gov.sg/sites/default/files/Low%20Thia%20Khiang_web.jpg,12,,http://www.parliament.gov.sg/history/12th-parliament,,
low-yen-ling-12,Low Yen Ling,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/Low%20Yen%20Ling%20%28Web%29.png,12,,http://www.parliament.gov.sg/history/12th-parliament,,
lui-tuck-yew-11,Lui Tuck Yew,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/lui%20tuck%20yew.png,12,,http://www.parliament.gov.sg/history/12th-parliament,,
mah-bow-tan-7,Mah Bow Tan,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/Prof-MahBowTan.gif,12,,http://www.parliament.gov.sg/history/12th-parliament,,
masagos-zulkifli-bin-masagos-mohamad-11,Masagos Zulkifli Bin Masagos Mohamad,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/masagos_0.jpg,12,,http://www.parliament.gov.sg/history/12th-parliament,,
mohamad-maliki-bin-osman-10,Mohamad Maliki Bin Osman,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/maliki.jpg,12,,http://www.parliament.gov.sg/history/12th-parliament,,
mohd-ismail-hussein-12,Mohd Ismail Hussein,Nominated Member of Parliament,http://www.parliament.gov.sg/sites/default/files/Mohd%20Ismail%20Hussein_photo%20%28resized%29.jpg,12,,http://www.parliament.gov.sg/history/12th-parliament,,
muhamad-faisal-bin-abdul-manap-12,Muhamad Faisal Bin Abdul Manap,Workers’ Party,http://www.parliament.gov.sg/sites/default/files/faisal2010.jpg,12,,http://www.parliament.gov.sg/history/12th-parliament,,
muhammad-faishal-ibrahim-11,Muhammad Faishal Ibrahim,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/Prof-Faishal.gif,12,,http://www.parliament.gov.sg/history/12th-parliament,,
lily-neo-9,Lily Neo,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/Lily%20Neo_web.jpg,12,,http://www.parliament.gov.sg/history/12th-parliament,,
ng-eng-hen-10,Ng Eng Hen,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/Ng%20Eng%20Hen%20Minister%27s%20photo%2023%20Mar%202015_web.jpg,12,,http://www.parliament.gov.sg/history/12th-parliament,,
irene-ng-phek-hoong-10,Irene Ng Phek Hoong,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/Prof-IreneNg.gif,12,,http://www.parliament.gov.sg/history/12th-parliament,,
david-ong-kim-huat-12,David Ong Kim Huat,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/David%20Ong-white3b.jpg,12,,http://www.parliament.gov.sg/history/12th-parliament,,
ong-teng-koon-12,Ong Teng Koon,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/Mr_Ong%20Teng%20Koon_02_web.jpg,12,,http://www.parliament.gov.sg/history/12th-parliament,,
michael-palmer-11,Michael Palmer,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/michaelpalmer050836_0.jpg,12,Resigned on 12 December 2012),http://www.parliament.gov.sg/history/12th-parliament,2012-12-12,
denise-phua-lay-peng-11,Denise Phua Lay Peng,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/Denise%20Phua_full_front_web.jpg,12,,http://www.parliament.gov.sg/history/12th-parliament,,
png-eng-huat-12,Png Eng Huat,Workers’ Party,http://www.parliament.gov.sg/sites/default/files/Png%20Eng%20Huat%20%282015%29_web.jpg,12,,http://www.parliament.gov.sg/history/12th-parliament,,
pritam-singh-12,Pritam Singh,Workers’ Party,http://www.parliament.gov.sg/sites/default/files/Pritam%20Singh%20%281%29_web.jpg,12,,http://www.parliament.gov.sg/history/12th-parliament,,
r-dhinakaran-12,R Dhinakaran,Nominated Member of Parliament,http://www.parliament.gov.sg/sites/default/files/Dhinakaran_small%20Res.jpg,12,,http://www.parliament.gov.sg/history/12th-parliament,,
seah-kian-peng-11,Seah Kian Peng,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/Seah%20Kian%20Peng_web.jpg,12,,http://www.parliament.gov.sg/history/12th-parliament,,
seng-han-thong-9,Seng Han Thong,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/Prof-SengHanTong.gif,12,,http://www.parliament.gov.sg/history/12th-parliament,,
k-shanmugam-7,K Shanmugam,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/Minister%20K%20Shanmugam%20%28CROPPED%29.jpg,12,,http://www.parliament.gov.sg/history/12th-parliament,,
sim-ann-12,Sim Ann,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/Sim%20Ann_web.jpg,12,,http://www.parliament.gov.sg/history/12th-parliament,,
sitoh-yih-pin-12,Sitoh Yih Pin,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/Sitoh%20Yih%20Pin_half_left_web.jpg,12,,http://www.parliament.gov.sg/history/12th-parliament,,
rita-soh-siow-lan-12,Rita Soh Siow Lan,Nominated Member of Parliament,http://www.parliament.gov.sg/sites/default/files/Ms%20Rita%20Soh%20Siow%20Lan_photo%20%28resized%29.jpg,12,,http://www.parliament.gov.sg/history/12th-parliament,,
benedict-tan-12,Benedict Tan,Nominated Member of Parliament,http://www.parliament.gov.sg/sites/default/files/Dr%20Benedict%20Tan_photo%20%28coat%20and%20tie%29%20%28resized%29.jpg,12,,http://www.parliament.gov.sg/history/12th-parliament,,
tan-chuan-jin-12,Tan Chuan-Jin,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/tanchuanjinlatest.png,12,,http://www.parliament.gov.sg/history/12th-parliament,,
jessica-tan-soon-neo-11,Jessica Tan Soon Neo,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/Jessica%20Tan-158_web.jpg,12,,http://www.parliament.gov.sg/history/12th-parliament,,
tan-kheng-boon-eugene-12,Tan Kheng Boon Eugene,Nominated Member of Parliament,http://www.parliament.gov.sg/sites/default/files/TAN%20KHENG%20BOON%20EUGENE_resized.jpg,12,,http://www.parliament.gov.sg/history/12th-parliament,,
randolph-tan-12,Randolph Tan,Nominated Member of Parliament,http://www.parliament.gov.sg/sites/default/files/Assoc%20Prof%20Randolph%20Tan_photo%20%28resized%29.jpg,12,,http://www.parliament.gov.sg/history/12th-parliament,,
sam-tan-chin-siong-11,Sam Tan Chin Siong,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/samtan.jpg,12,,http://www.parliament.gov.sg/history/12th-parliament,,
tan-su-shan-12,Tan Su Shan,Nominated Member of Parliament,http://www.parliament.gov.sg/sites/default/files/Tan%20Su%20Shan%28resized%29.jpg,12,,http://www.parliament.gov.sg/history/12th-parliament,,
tan-tai-yong-12,Tan Tai Yong,Nominated Member of Parliament,http://www.parliament.gov.sg/sites/default/files/Prof%20Tan%20Tai%20Yong_photo%20%28resized%29.jpg,12,,http://www.parliament.gov.sg/history/12th-parliament,,
patrick-tay-teck-guan-12,Patrick Tay Teck Guan,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/Patrick%20Tay2.jpg,12,,http://www.parliament.gov.sg/history/12th-parliament,,
teo-chee-hean-8,Teo Chee Hean,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/Teo%20Chee%20Hean_web2.jpg,12,,http://www.parliament.gov.sg/history/12th-parliament,,
teo-ho-pin-9,Teo Ho Pin,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/Dr%20Teo%20Ho%20Pin_web.jpg,12,,http://www.parliament.gov.sg/history/12th-parliament,,
josephine-teo-11,Josephine Teo,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/Josephine%20Teo_web.jpg,12,,http://www.parliament.gov.sg/history/12th-parliament,,
teo-ser-luck-11,Teo Ser Luck,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/Teo%20Ser%20Luck%20-1_web.jpg,12,,http://www.parliament.gov.sg/history/12th-parliament,,
teo-siong-seng-11,Teo Siong Seng,Nominated Member of Parliament,http://www.parliament.gov.sg/sites/default/files/Teo%20Siong%20Seng_small%20res.jpg,12,,http://www.parliament.gov.sg/history/12th-parliament,,
tharman-shanmugaratnam-10,Tharman Shanmugaratnam,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/Min%20Photo%28tharman%29.jpg,12,,http://www.parliament.gov.sg/history/12th-parliament,,
tin-pei-ling-12,Tin Pei Ling,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/Tin%20Pei%20Ling.jpg,12,,http://www.parliament.gov.sg/history/12th-parliament,,
edwin-tong-chun-fai-12,Edwin Tong Chun Fai,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/Edwin%20Tong%20%281%29%20IMG_3276%2008%20%28C%292.jpg,12,,http://www.parliament.gov.sg/history/12th-parliament,,
vikram-nair-12,Vikram Nair,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/Vikram%20Nair.jpg,12,,http://www.parliament.gov.sg/history/12th-parliament,,
vivian-balakrishnan-10,Vivian Balakrishnan,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/Dr%20Vivian%20Balakrishnan.jpg,12,,http://www.parliament.gov.sg/history/12th-parliament,,
wong-kan-seng-6,Wong Kan Seng,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/Mr%20Wong%20Kan%20Seng.jpg,12,,http://www.parliament.gov.sg/history/12th-parliament,,
lawrence-wong-12,Lawrence Wong,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/Lawrence%20Wong_web.jpg,12,,http://www.parliament.gov.sg/history/12th-parliament,,
yaacob-ibrahim-9,Yaacob Ibrahim,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/MinisterYaacob_CV_web.jpg,12,,http://www.parliament.gov.sg/history/12th-parliament,,
alex-yam-ziming-12,Alex Yam Ziming,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/AlexYam.jpg,12,,http://www.parliament.gov.sg/history/12th-parliament,,
yaw-shin-leong-12,Yaw Shin Leong,Workers’ Party,http://www.parliament.gov.sg/sites/default/files/yawshinleong_0.jpg,12,,http://www.parliament.gov.sg/history/12th-parliament,,
yee-jenn-jong-12,Yee Jenn Jong,Workers’ Party,http://www.parliament.gov.sg/sites/default/files/yee.jpg,12,,http://www.parliament.gov.sg/history/12th-parliament,,
alvin-yeo-11,Alvin Yeo,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/Prof-AlvinYeo_0.gif,12,,http://www.parliament.gov.sg/history/12th-parliament,,
yeo-guat-kwang-9,Yeo Guat Kwang,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/Yeo%20Guat%20Kwang.jpg,12,,http://www.parliament.gov.sg/history/12th-parliament,,
zainal-bin-sapari-12,Zainal Bin Sapari,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/zainul.jpg,12,,http://www.parliament.gov.sg/history/12th-parliament,,
zainudin-nordin-10,Zainudin Nordin,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/Prof-Zainudin.gif,12,,http://www.parliament.gov.sg/history/12th-parliament,,
zaqy-mohamad-11,Zaqy Mohamad,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/Prof-Zaqy.gif,12,,http://www.parliament.gov.sg/history/12th-parliament,,
amrin-amin-13,Amrin Amin,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/Amrin%20Amin%20Formal_web.jpg,13,,http://www.parliament.gov.sg/history/13th-parliament,,
ang-hin-kee-12,Ang Hin Kee,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/Mr%20Ang.png,13,,http://www.parliament.gov.sg/history/13th-parliament,,
ang-wei-neng-12,Ang Wei Neng,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/WN%20for%20Parl3.jpg,13,,http://www.parliament.gov.sg/history/13th-parliament,,
azmoon-bin-ahmad-13,Azmoon Bin Ahmad,"",http://www.parliament.gov.sg/sites/default/files/blank_photo.jpg,13,,http://www.parliament.gov.sg/history/13th-parliament,,
baey-yam-keng-11,Baey Yam Keng,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/Baey%20Yam%20Kengweb.jpg,13,,http://www.parliament.gov.sg/history/13th-parliament,,
cheryl-chan-wei-ling-13,Cheryl Chan Wei Ling,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/Photo_Cheryl_web.jpg,13,,http://www.parliament.gov.sg/history/13th-parliament,,
chan-chun-sing-12,Chan Chun Sing,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/Chan%20Chun%20Sing_web.jpg,13,,http://www.parliament.gov.sg/history/13th-parliament,,
chee-hong-tat-13,Chee Hong Tat,People’s Action Party,http://www.parliament.gov.sg/sites/default/files/Chee%20Hong%20Tat2_web.jpg,13,,http://www.parliament.gov.sg/history/13th-parliament,,
