id,name,start_date,end_date,term,party_id,party,area_id,area,organisation_name,party_role,organisation_role
149,DANGALADIMA UMAR SANI,2011-05-29,2013-07-30,2011,2802,All Nigeria Peoples Party,575,Kaura-Namoda/Birnin Magaji,House of Representatives,Member,Federal Representative
149,DANGALADIMA UMAR SANI,2013-07-31,2015-05-29,2011,5657,All Progressives Congress (APC),575,Kaura-Namoda/Birnin Magaji,House of Representatives,Member,Federal Representative
141,CHUDI PATRICK UWAZURIKE,2011-05-29,2015-05-29,2011,2955,Peoples Democratic Party,569,Ehime Mbano/Ihite-Uboma/ Obowo,House of Representatives,Member,Federal Representative
131,CHANCHANGI RUFAI AHMED,2011-05-29,2013-07-30,2011,2851,Congress for Progressive Change,561,Kaduna South,House of Representatives,Member,Federal Representative
131,CHANCHANGI RUFAI AHMED,2013-07-31,2015-05-29,2011,5698,All Progressives Congress (APC),561,Kaduna South,House of Representatives,Member,Federal Representative
161,EMEYESE SUNDAY AKPODIOGAGA,2011-05-29,2015-05-29,2011,2964,Peoples Democratic Party,584,Ethiope East/Ethiope West,House of Representatives,Member,Federal Representative
165,EMMANUEL JIME,2011-05-29,2015-05-29,2011,2967,Peoples Democratic Party,588,Guma/Makurdi,House of Representatives,Member,Federal Representative
117,BENI LAR,2007-05-29,2011-05-29,2007,2942,Peoples Democratic Party,,,House of Representatives,Member,Federal Representative
117,BENI LAR,2011-05-29,2015-05-29,2011,2942,Peoples Democratic Party,551,Langtang North/Langtang South,House of Representatives,Member,Federal Representative
125,BLESSING IBIBA NSIEGBE,2011-05-29,2015-05-29,2011,2948,Peoples Democratic Party,558,Port Harcourt II,House of Representatives,Member,Federal Representative
119,BEN NNEBEDUMCHUKWU NWANKWO,2005,2007-05-29,2003,2941,Peoples Democratic Party,,,House of Representatives,Member,Federal Representative
119,BEN NNEBEDUMCHUKWU NWANKWO,2011-05-29,2015-05-29,2011,2941,Peoples Democratic Party,550,Orumba North/Orumba South,House of Representatives,Member,Federal Representative
158,DEBO JEROME OLOGUNAGBA,2011-05-29,2015-05-29,2011,2891,Labour Party,582,Akoko South East/South West,House of Representatives,Member,Federal Representative
174,EZIUCHE CHINWE UBANI,2011-05-29,2015-05-29,2011,2973,Peoples Democratic Party,596,Obingwa/Ugwunagbo/Osisioma,House of Representatives,Member,Federal Representative
791,SULAIMAN ALIYU ROMO,1979-05-29,1983-05-29,1979,6487,All Progressives Congress (APC),599,Shanono/Bagwai,House of Representatives,Member,Federal Representative
791,SULAIMAN ALIYU ROMO,1983-05-29,1992-05-29,1983,6487,All Progressives Congress (APC),599,Shanono/Bagwai,House of Representatives,Member,Federal Representative
791,SULAIMAN ALIYU ROMO,1992-05-29,1998-05-29,1992,6487,All Progressives Congress (APC),599,Shanono/Bagwai,House of Representatives,Member,Federal Representative
791,SULAIMAN ALIYU ROMO,1998-05-29,1999-05-29,1998,6487,All Progressives Congress (APC),599,Shanono/Bagwai,House of Representatives,Member,Federal Representative
791,SULAIMAN ALIYU ROMO,1999-05-29,2003-05-29,1999,6487,All Progressives Congress (APC),599,Shanono/Bagwai,House of Representatives,Member,Federal Representative
791,SULAIMAN ALIYU ROMO,2003-05-29,2007-05-29,2003,6487,All Progressives Congress (APC),599,Shanono/Bagwai,House of Representatives,Member,Federal Representative
791,SULAIMAN ALIYU ROMO,2007-05-29,2011-05-29,2007,6487,All Progressives Congress (APC),599,Shanono/Bagwai,House of Representatives,Member,Federal Representative
791,SULAIMAN ALIYU ROMO,2011-05-29,2015-05-29,2011,6487,All Progressives Congress (APC),599,Shanono/Bagwai,House of Representatives,Member,Federal Representative
870,ISAH IBRAHIM,1979-05-29,1983-05-29,1979,6700,All Progressives Congress (APC),634,Gusau/Tsafe,House of Representatives,Member,Federal Representative
870,ISAH IBRAHIM,1983-05-29,1992-05-29,1983,6700,All Progressives Congress (APC),634,Gusau/Tsafe,House of Representatives,Member,Federal Representative
870,ISAH IBRAHIM,1992-05-29,1998-05-29,1992,6700,All Progressives Congress (APC),634,Gusau/Tsafe,House of Representatives,Member,Federal Representative
870,ISAH IBRAHIM,1998-05-29,1999-05-29,1998,6700,All Progressives Congress (APC),634,Gusau/Tsafe,House of Representatives,Member,Federal Representative
870,ISAH IBRAHIM,1999-05-29,2003-05-29,1999,6700,All Progressives Congress (APC),634,Gusau/Tsafe,House of Representatives,Member,Federal Representative
870,ISAH IBRAHIM,2003-05-29,2007-05-29,2003,6700,All Progressives Congress (APC),634,Gusau/Tsafe,House of Representatives,Member,Federal Representative
870,ISAH IBRAHIM,2007-05-29,2011-05-29,2007,6700,All Progressives Congress (APC),634,Gusau/Tsafe,House of Representatives,Member,Federal Representative
870,ISAH IBRAHIM,2011-05-29,2015-05-29,2011,6700,All Progressives Congress (APC),634,Gusau/Tsafe,House of Representatives,Member,Federal Representative
182,FRANCIS BUSAM ADA,2011-05-29,2015-05-29,2011,2977,Peoples Democratic Party,603,Obanliku/Obudu/Bekwarra,House of Representatives,Member,Federal Representative
290,MAKINDE MIKAIL OLAROTIMI,2011-05-29,2013-07-30,2011,2748,Action Congress of Nigeria,678,Ife Central/Ife North/Ife South/Ife East,House of Representatives,Member,Federal Representative
290,MAKINDE MIKAIL OLAROTIMI,2013-07-31,2015-05-29,2011,5604,All Progressives Congress (APC),678,Ife Central/Ife North/Ife South/Ife East,House of Representatives,Member,Federal Representative
176,FAMUREWA ISRAEL AJIBOLA,2011-05-29,2013-07-30,2011,2737,Action Congress of Nigeria,598,Atakunmosa East/ Atakunmosa West/Ilesha East/Ilesha West,House of Representatives,Member,Federal Representative
176,FAMUREWA ISRAEL AJIBOLA,2013-07-31,2015-05-29,2011,5594,All Progressives Congress (APC),598,Atakunmosa East/ Atakunmosa West/Ilesha East/Ilesha West,House of Representatives,Member,Federal Representative
177,FAROUK MOHAMMED LAWAN,1999,1999-05-29,1998,2974,Peoples Democratic Party,,,House of Representatives,Member,Federal Representative
177,FAROUK MOHAMMED LAWAN,1999-05-29,2003,1999,2974,Peoples Democratic Party,,,House of Representatives,Member,Federal Representative
177,FAROUK MOHAMMED LAWAN,2003,2003-05-29,1999,2974,Peoples Democratic Party,,,House of Representatives,Member,Federal Representative
177,FAROUK MOHAMMED LAWAN,2003-05-29,2007-05-29,2003,2974,Peoples Democratic Party,,,House of Representatives,Member,Federal Representative
177,FAROUK MOHAMMED LAWAN,2007-05-29,2011-05-29,2007,2974,Peoples Democratic Party,,,House of Representatives,Member,Federal Representative
177,FAROUK MOHAMMED LAWAN,2011-05-29,2015-05-29,2011,2974,Peoples Democratic Party,599,Shanono/Bagwai,House of Representatives,Member,Federal Representative
202,HAKEEM ABIODUN MUNIRU,2011-05-29,2013-07-30,2011,2739,Action Congress of Nigeria,613,Oshodi/Isolo II,House of Representatives,Member,Federal Representative
202,HAKEEM ABIODUN MUNIRU,2013-07-31,2015-05-29,2011,5595,All Progressives Congress (APC),613,Oshodi/Isolo II,House of Representatives,Member,Federal Representative
193,GIBSON KAUDA NATHANIEL,2011-05-29,2015-05-29,2011,2980,Peoples Democratic Party,609,Guyuk/Shelleng,House of Representatives,Member,Federal Representative
696,CHRIS AGIBE NGORO,1979-05-29,1983-05-29,1979,6255,Peoples Democratic Party,568,Boki/Ikom,House of Representatives,Member,Federal Representative
696,CHRIS AGIBE NGORO,1983-05-29,1992-05-29,1983,6255,Peoples Democratic Party,568,Boki/Ikom,House of Representatives,Member,Federal Representative
696,CHRIS AGIBE NGORO,1992-05-29,1998-05-29,1992,6255,Peoples Democratic Party,568,Boki/Ikom,House of Representatives,Member,Federal Representative
696,CHRIS AGIBE NGORO,1998-05-29,1999-05-29,1998,6255,Peoples Democratic Party,568,Boki/Ikom,House of Representatives,Member,Federal Representative
696,CHRIS AGIBE NGORO,1999-05-29,2003-05-29,1999,6255,Peoples Democratic Party,568,Boki/Ikom,House of Representatives,Member,Federal Representative
696,CHRIS AGIBE NGORO,2003-05-29,2007-05-29,2003,6255,Peoples Democratic Party,568,Boki/Ikom,House of Representatives,Member,Federal Representative
696,CHRIS AGIBE NGORO,2007-05-29,2011-05-29,2007,6255,Peoples Democratic Party,568,Boki/Ikom,House of Representatives,Member,Federal Representative
696,CHRIS AGIBE NGORO,2011-05-29,2015-05-29,2011,6255,Peoples Democratic Party,568,Boki/Ikom,House of Representatives,Member,Federal Representative
702,OSSY PRESTIGE CHINEDU EHIRIODO O OSSY,1979-05-29,1983-05-29,1979,6271,All Progressives Grand Alliance,806,Aba North/Aba South,House of Representatives,Member,Federal Representative
702,OSSY PRESTIGE CHINEDU EHIRIODO O OSSY,1983-05-29,1992-05-29,1983,6271,All Progressives Grand Alliance,806,Aba North/Aba South,House of Representatives,Member,Federal Representative
702,OSSY PRESTIGE CHINEDU EHIRIODO O OSSY,1992-05-29,1998-05-29,1992,6271,All Progressives Grand Alliance,806,Aba North/Aba South,House of Representatives,Member,Federal Representative
702,OSSY PRESTIGE CHINEDU EHIRIODO O OSSY,1998-05-29,1999-05-29,1998,6271,All Progressives Grand Alliance,806,Aba North/Aba South,House of Representatives,Member,Federal Representative
702,OSSY PRESTIGE CHINEDU EHIRIODO O OSSY,1999-05-29,2003-05-29,1999,6271,All Progressives Grand Alliance,806,Aba North/Aba South,House of Representatives,Member,Federal Representative
702,OSSY PRESTIGE CHINEDU EHIRIODO O OSSY,2003-05-29,2007-05-29,2003,6271,All Progressives Grand Alliance,806,Aba North/Aba South,House of Representatives,Member,Federal Representative
702,OSSY PRESTIGE CHINEDU EHIRIODO O OSSY,2007-05-29,2011-05-29,2007,6271,All Progressives Grand Alliance,806,Aba North/Aba South,House of Representatives,Member,Federal Representative
702,OSSY PRESTIGE CHINEDU EHIRIODO O OSSY,2011-05-29,2015-05-29,2011,6271,All Progressives Grand Alliance,806,Aba North/Aba South,House of Representatives,Member,Federal Representative
701,SAMUEL IFEANYI ONUIGBO,1979-05-29,1983-05-29,1979,6268,Peoples Democratic Party,797,Umuahia North/ Umuahia South/ Ikwuano,House of Representatives,Member,Federal Representative
701,SAMUEL IFEANYI ONUIGBO,1983-05-29,1992-05-29,1983,6268,Peoples Democratic Party,797,Umuahia North/ Umuahia South/ Ikwuano,House of Representatives,Member,Federal Representative
701,SAMUEL IFEANYI ONUIGBO,1992-05-29,1998-05-29,1992,6268,Peoples Democratic Party,797,Umuahia North/ Umuahia South/ Ikwuano,House of Representatives,Member,Federal Representative
701,SAMUEL IFEANYI ONUIGBO,1998-05-29,1999-05-29,1998,6268,Peoples Democratic Party,797,Umuahia North/ Umuahia South/ Ikwuano,House of Representatives,Member,Federal Representative
701,SAMUEL IFEANYI ONUIGBO,1999-05-29,2003-05-29,1999,6268,Peoples Democratic Party,797,Umuahia North/ Umuahia South/ Ikwuano,House of Representatives,Member,Federal Representative
701,SAMUEL IFEANYI ONUIGBO,2003-05-29,2007-05-29,2003,6268,Peoples Democratic Party,797,Umuahia North/ Umuahia South/ Ikwuano,House of Representatives,Member,Federal Representative
701,SAMUEL IFEANYI ONUIGBO,2007-05-29,2011-05-29,2007,6268,Peoples Democratic Party,797,Umuahia North/ Umuahia South/ Ikwuano,House of Representatives,Member,Federal Representative
701,SAMUEL IFEANYI ONUIGBO,2011-05-29,2015-05-29,2011,6268,Peoples Democratic Party,797,Umuahia North/ Umuahia South/ Ikwuano,House of Representatives,Member,Federal Representative
281,LAWAN SHEHU,2011-05-29,2013-07-30,2011,2811,All Nigeria Peoples Party,673,Bichi,House of Representatives,Member,Federal Representative
281,LAWAN SHEHU,2013-07-31,2015-05-29,2011,5666,All Progressives Congress (APC),673,Bichi,House of Representatives,Member,Federal Representative
203,HALIMA HASSAN TUKUR,2011-05-29,2015-05-29,2011,2983,Peoples Democratic Party,614,Ngaski/Shanga/Yauri,House of Representatives,Member,Federal Representative
164,EMMANUEL ISSAC UKOETE,2011-05-29,2015-05-29,2011,2966,Peoples Democratic Party,587,Ukanafun/Oruk Anam,House of Representatives,Member,Federal Representative
224,IBRAHIM KAAMUNA KHADI,2011-05-29,2015-05-29,2011,2990,Peoples Democratic Party,630,Jere,House of Representatives,Member,Federal Representative
227,IBRAHIM NUHU KAYARDA LAWAL,2007-05-29,2011-05-29,2007,2993,Peoples Democratic Party,633,Lere,House of Representatives,Member,Federal Representative
227,IBRAHIM NUHU KAYARDA LAWAL,2011-05-29,2015-05-29,2011,2993,Peoples Democratic Party,633,Lere,House of Representatives,Member,Federal Representative
792,SHEHU USMAN ALIYU,1979-05-29,1983-05-29,1979,6489,All Progressives Congress (APC),498,Karaye/Rogo,House of Representatives,Member,Federal Representative
792,SHEHU USMAN ALIYU,1983-05-29,1992-05-29,1983,6489,All Progressives Congress (APC),498,Karaye/Rogo,House of Representatives,Member,Federal Representative
792,SHEHU USMAN ALIYU,1992-05-29,1998-05-29,1992,6489,All Progressives Congress (APC),498,Karaye/Rogo,House of Representatives,Member,Federal Representative
792,SHEHU USMAN ALIYU,1998-05-29,1999-05-29,1998,6489,All Progressives Congress (APC),498,Karaye/Rogo,House of Representatives,Member,Federal Representative
792,SHEHU USMAN ALIYU,1999-05-29,2003-05-29,1999,6489,All Progressives Congress (APC),498,Karaye/Rogo,House of Representatives,Member,Federal Representative
792,SHEHU USMAN ALIYU,2003-05-29,2007-05-29,2003,6489,All Progressives Congress (APC),498,Karaye/Rogo,House of Representatives,Member,Federal Representative
792,SHEHU USMAN ALIYU,2007-05-29,2011-05-29,2007,6489,All Progressives Congress (APC),498,Karaye/Rogo,House of Representatives,Member,Federal Representative
792,SHEHU USMAN ALIYU,2011-05-29,2015-05-29,2011,6489,All Progressives Congress (APC),498,Karaye/Rogo,House of Representatives,Member,Federal Representative
871,ABUBAKAR HUSAINI MORIKI,1979-05-29,1983-05-29,1979,6702,All Progressives Congress (APC),555,Shinkafi/Zurmi,House of Representatives,Member,Federal Representative
871,ABUBAKAR HUSAINI MORIKI,1983-05-29,1992-05-29,1983,6702,All Progressives Congress (APC),555,Shinkafi/Zurmi,House of Representatives,Member,Federal Representative
871,ABUBAKAR HUSAINI MORIKI,1992-05-29,1998-05-29,1992,6702,All Progressives Congress (APC),555,Shinkafi/Zurmi,House of Representatives,Member,Federal Representative
871,ABUBAKAR HUSAINI MORIKI,1998-05-29,1999-05-29,1998,6702,All Progressives Congress (APC),555,Shinkafi/Zurmi,House of Representatives,Member,Federal Representative
871,ABUBAKAR HUSAINI MORIKI,1999-05-29,2003-05-29,1999,6702,All Progressives Congress (APC),555,Shinkafi/Zurmi,House of Representatives,Member,Federal Representative
871,ABUBAKAR HUSAINI MORIKI,2003-05-29,2007-05-29,2003,6702,All Progressives Congress (APC),555,Shinkafi/Zurmi,House of Representatives,Member,Federal Representative
871,ABUBAKAR HUSAINI MORIKI,2007-05-29,2011-05-29,2007,6702,All Progressives Congress (APC),555,Shinkafi/Zurmi,House of Representatives,Member,Federal Representative
871,ABUBAKAR HUSAINI MORIKI,2011-05-29,2015-05-29,2011,6702,All Progressives Congress (APC),555,Shinkafi/Zurmi,House of Representatives,Member,Federal Representative
217,HUSSEIN NAMADI ABDULKADIR,2011-05-29,2015-05-29,2011,2988,Peoples Democratic Party,625,Hadejia/Kafin Hausa,House of Representatives,Member,Federal Representative
264,KENNETH EDET ACHIBONG,2011-05-29,2015-05-29,2011,3014,Peoples Democratic Party,665,Itu/Ibiono Ibom,House of Representatives,Member,Federal Representative
212,HAZEEZ BABAJIDE AKINLOYE,2011-05-29,2013-07-30,2011,2742,Action Congress of Nigeria,622,Eti-Osa,House of Representatives,Member,Federal Representative
212,HAZEEZ BABAJIDE AKINLOYE,2013-07-31,2015-05-29,2011,5598,All Progressives Congress (APC),622,Eti-Osa,House of Representatives,Member,Federal Representative
220,IBRAHIM BABANGIDA,2011-05-29,2013-07-30,2011,2856,Congress for Progressive Change,627,Malumfashi/Kafur,House of Representatives,Member,Federal Representative
220,IBRAHIM BABANGIDA,2013-07-31,2015-05-29,2011,5703,All Progressives Congress (APC),627,Malumfashi/Kafur,House of Representatives,Member,Federal Representative
263,KENNETH ANAYO CHIKERE,2011-05-29,2015-05-29,2011,3013,Peoples Democratic Party,664,Port Harcourt I,House of Representatives,Member,Federal Representative
229,IBRAHIM TUKUR EL-SUDI,2011-05-29,2015-05-29,2011,2994,Peoples Democratic Party,635,Sardauna/Kurmi/Gashaka,House of Representatives,Member,Federal Representative
226,IBRAHIM MOHAMMED GARBA,2003,2003-05-29,1999,2992,Peoples Democratic Party,,,House of Representatives,Member,Federal Representative
226,IBRAHIM MOHAMMED GARBA,2003-05-29,2007-05-29,2003,2992,Peoples Democratic Party,,,House of Representatives,Member,Federal Representative
226,IBRAHIM MOHAMMED GARBA,2011-05-29,2015-05-29,2011,2992,Peoples Democratic Party,632,Gumel/Maigatari/Sule Tankarkar/Gagarawa,House of Representatives,Member,Federal Representative
207,HARUNA MANU,2011-05-29,2015-05-29,2011,2984,Peoples Democratic Party,618,Bali/Gassol,House of Representatives,Member,Federal Representative
206,HARUNA FATAHI MUSA,2007-05-29,2011-05-29,2007,2804,All Nigeria Peoples Party,,,House of Representatives,Member,Federal Representative
206,HARUNA FATAHI MUSA,2011-05-29,2013-07-30,2011,2804,All Nigeria Peoples Party,617,Kano Municipal,House of Representatives,Member,Federal Representative
206,HARUNA FATAHI MUSA,2013-07-31,2015-05-29,2011,5659,All Progressives Congress (APC),617,Kano Municipal,House of Representatives,Member,Federal Representative
703,NKOLE UKO NDUKWE,1979-05-29,1983-05-29,1979,6273,Peoples Democratic Party,529,Arochukwu/Ohafia,House of Representatives,Member,Federal Representative
703,NKOLE UKO NDUKWE,1983-05-29,1992-05-29,1983,6273,Peoples Democratic Party,529,Arochukwu/Ohafia,House of Representatives,Member,Federal Representative
703,NKOLE UKO NDUKWE,1992-05-29,1998-05-29,1992,6273,Peoples Democratic Party,529,Arochukwu/Ohafia,House of Representatives,Member,Federal Representative
