id,name,sort_name,party,constituency,area,term,wikiname,source,notes,end_date,start_date,death_date
michael_roth_(politiker),Michael Roth,"Roth, Michael!",SPD,Werra-Meißner – Hersfeld-Rotenburg,Hessen,18,Michael Roth (Politiker),https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(18._Wahlperiode),,,,
norbert_röttgen,Norbert Röttgen,"Rottgen, Norbert!",CDU,Rhein-Sieg-Kreis II,Nordrhein-Westfalen,18,Norbert Röttgen,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(18._Wahlperiode),,,,
erwin_rüddel,Erwin Rüddel,"Ruddel, Erwin!",CDU,Neuwied,Rheinland-Pfalz,18,Erwin Rüddel,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(18._Wahlperiode),,,,
corinna_rüffer,Corinna Rüffer,"Ruffer, Corinna!",GRÜNE,"",Rheinland-Pfalz,18,Corinna Rüffer,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(18._Wahlperiode),,,,
albert_rupprecht,Albert Rupprecht,"Rupprecht, Albert!",CSU,Weiden,Bayern,18,Albert Rupprecht,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(18._Wahlperiode),,,,
susann_rüthrich,Susann Rüthrich,"Ruthrich, Susann!",SPD,"",Sachsen,18,Susann Rüthrich,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(18._Wahlperiode),,,,
bernd_rützel,Bernd Rützel,"Rutzel, Bernd!",SPD,"",Bayern,18,Bernd Rützel,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(18._Wahlperiode),,,,
sarah_ryglewski,Sarah Ryglewski,"Ryglewski, Sarah!",SPD,"",Bremen,18,Sarah Ryglewski,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(18._Wahlperiode),eingetreten am 17. Juli 2015 für Carsten Sieling[24],,2015-07-17,
johann_saathoff,Johann Saathoff,"Saathoff, Johann!",SPD,Aurich – Emden,Niedersachsen,18,Johann Saathoff,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(18._Wahlperiode),,,,
manuel_sarrazin,Manuel Sarrazin,"Sarrazin, Manuel!",GRÜNE,"",Hamburg,18,Manuel Sarrazin,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(18._Wahlperiode),,,,
annette_sawade,Annette Sawade,"Sawade, Annette!",SPD,"",Baden-Württemberg,18,Annette Sawade,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(18._Wahlperiode),,,,
hans-joachim_schabedoth,Hans-Joachim Schabedoth,"Schabedoth, Hans-Joachim!",SPD,"",Hessen,18,Hans-Joachim Schabedoth,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(18._Wahlperiode),,,,
anita_schäfer,Anita Schäfer,"Schafer, Anita!",CDU,Pirmasens,Rheinland-Pfalz,18,Anita Schäfer,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(18._Wahlperiode),,,,
axel_schäfer,Axel Schäfer,"Schafer, Axel!",SPD,Bochum I,Nordrhein-Westfalen,18,Axel Schäfer,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(18._Wahlperiode),,,,
elisabeth_scharfenberg,Elisabeth Scharfenberg,"Scharfenberg, Elisabeth!",GRÜNE,"",Bayern,18,Elisabeth Scharfenberg,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(18._Wahlperiode),,,,
wolfgang_schäuble,Wolfgang Schäuble,"Schauble, Wolfgang!",CDU,Offenburg,Baden-Württemberg,18,Wolfgang Schäuble,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(18._Wahlperiode),,,,
ursula_schauws,Ursula Schauws,"Schauws, Ursula!",GRÜNE,"",Nordrhein-Westfalen,18,Ursula Schauws,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(18._Wahlperiode),,,,
annette_schavan,Annette Schavan,"Schavan, Annette!",CDU,Ulm,Baden-Württemberg,18,Annette Schavan,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(18._Wahlperiode),ausgeschieden am 30. Juni 2014[25],2014-06-30,,
nina_scheer,Nina Scheer,"Scheer, Nina!",SPD,"",Schleswig-Holstein,18,Nina Scheer,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(18._Wahlperiode),,,,
andreas_scheuer,Andreas Scheuer,"Scheuer, Andreas!",CSU,Passau,Bayern,18,Andreas Scheuer,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(18._Wahlperiode),,,,
gerhard_schick,Gerhard Schick,"Schick, Gerhard!",GRÜNE,"",Baden-Württemberg,18,Gerhard Schick,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(18._Wahlperiode),,,,
marianne_schieder,Marianne Schieder,"Schieder, Marianne!",SPD,"",Bayern,18,Marianne Schieder,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(18._Wahlperiode),,,,
udo_schiefner,Udo Schiefner,"Schiefner, Udo!",SPD,"",Nordrhein-Westfalen,18,Udo Schiefner,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(18._Wahlperiode),,,,
karl_schiewerling,Karl Schiewerling,"Schiewerling, Karl!",CDU,Coesfeld – Steinfurt II,Nordrhein-Westfalen,18,Karl Schiewerling,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(18._Wahlperiode),,,,
jana_schimke,Jana Schimke,"Schimke, Jana!",CDU,Dahme-Spreewald – Teltow-Fläming III – Oberspreewald-Lausitz I,Brandenburg,18,Jana Schimke,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(18._Wahlperiode),,,,
norbert_schindler,Norbert Schindler,"Schindler, Norbert!",CDU,Neustadt – Speyer,Rheinland-Pfalz,18,Norbert Schindler,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(18._Wahlperiode),,,,
tankred_schipanski,Tankred Schipanski,"Schipanski, Tankred!",CDU,Gotha – Ilm-Kreis,Thüringen,18,Tankred Schipanski,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(18._Wahlperiode),,,,
michael_schlecht,Michael Schlecht,"Schlecht, Michael!",DIE LINKE,"",Baden-Württemberg,18,Michael Schlecht,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(18._Wahlperiode),,,,
dorothee_schlegel,Dorothee Schlegel,"Schlegel, Dorothee!",SPD,"",Baden-Württemberg,18,Dorothee Schlegel,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(18._Wahlperiode),,,,
heiko_schmelzle,Heiko Schmelzle,"Schmelzle, Heiko!",CDU,"",Niedersachsen,18,Heiko Schmelzle,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(18._Wahlperiode),,,,
christian_schmidt_(csu),Christian Schmidt,"Schmidt, Christian!",CSU,Fürth,Bayern,18,Christian Schmidt (CSU),https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(18._Wahlperiode),,,,
dagmar_schmidt_(wetzlar),Dagmar Schmidt,"Schmidt, Dagmar!",SPD,"",Hessen,18,Dagmar Schmidt (Wetzlar),https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(18._Wahlperiode),,,,
frithjof_schmidt,Frithjof Schmidt,"Schmidt, Frithjof!",GRÜNE,"",Nordrhein-Westfalen,18,Frithjof Schmidt,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(18._Wahlperiode),,,,
gabriele_schmidt,Gabriele Schmidt,"Schmidt, Gabriele!",CDU,"",Baden-Württemberg,18,Gabriele Schmidt,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(18._Wahlperiode),,,,
matthias_schmidt_(politiker),Matthias Schmidt,"Schmidt, Matthias!",SPD,"",Berlin,18,Matthias Schmidt (Politiker),https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(18._Wahlperiode),,,,
ulla_schmidt,Ulla Schmidt,"Schmidt, Ulla!",SPD,"",Nordrhein-Westfalen,18,Ulla Schmidt,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(18._Wahlperiode),,,,
ronja_schmitt,Ronja Schmitt,"Schmitt, Ronja!",CDU,"",Baden-Württemberg,18,Ronja Schmitt,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(18._Wahlperiode),eingetreten am 27. Dezember 2014 für Andreas Schockenhoff[26],,2014-12-27,
carsten_schneider,Carsten Schneider,"Schneider, Carsten!",SPD,"",Thüringen,18,Carsten Schneider,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(18._Wahlperiode),,,,
patrick_schnieder,Patrick Schnieder,"Schnieder, Patrick!",CDU,Bitburg,Rheinland-Pfalz,18,Patrick Schnieder,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(18._Wahlperiode),,,,
elfi_scho-antwerpes,Elfi Scho-Antwerpes,"Scho-Antwerpes, Elfi!",SPD,"",Nordrhein-Westfalen,18,Elfi Scho-Antwerpes,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(18._Wahlperiode),eingetreten am 1. Oktober 2015 für Christina Kampmann,,2015-10-01,
andreas_schockenhoff,Andreas Schockenhoff,"Schockenhoff, Andreas!",CDU,Ravensburg,Baden-Württemberg,18,Andreas Schockenhoff,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(18._Wahlperiode),verstorben am 13. Dezember 2014[27],2014-12-13,,2014-12-13
nadine_schön,Nadine Schön,"Schon, Nadine!",CDU,St. Wendel,Saarland,18,Nadine Schön,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(18._Wahlperiode),,,,
kristina_schröder,Kristina Schröder,"Schroder, Kristina!",CDU,Wiesbaden,Hessen,18,Kristina Schröder,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(18._Wahlperiode),,,,
ole_schröder_(politiker),Ole Schröder,"Schroder, Ole!",CDU,Pinneberg,Schleswig-Holstein,18,Ole Schröder (Politiker),https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(18._Wahlperiode),,,,
ursula_schulte,Ursula Schulte,"Schulte, Ursula!",SPD,"",Nordrhein-Westfalen,18,Ursula Schulte,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(18._Wahlperiode),,,,
bernhard_schulte-drüggelte,Bernhard Schulte-Drüggelte,"Schultedruggelte, Bernhard!",CDU,Soest,Nordrhein-Westfalen,18,Bernhard Schulte-Drüggelte,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(18._Wahlperiode),,,,
swen_schulz,Swen Schulz,"Schulz, Swen!",SPD,"",Berlin,18,Swen Schulz,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(18._Wahlperiode),,,,
kordula_schulz-asche,Kordula Schulz-Asche,"Schulzasche, Kordula!",GRÜNE,"",Hessen,18,Kordula Schulz-Asche,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(18._Wahlperiode),,,,
klaus-peter_schulze,Klaus-Peter Schulze,"Schulze, Klauspeter!",CDU,Cottbus – Spree-Neiße,Brandenburg,18,Klaus-Peter Schulze,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(18._Wahlperiode),,,,
uwe_schummer,Uwe Schummer,"Schummer, Uwe!",CDU,Viersen,Nordrhein-Westfalen,18,Uwe Schummer,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(18._Wahlperiode),,,,
ewald_schurer,Ewald Schurer,"Schurer, Ewald!",SPD,"",Bayern,18,Ewald Schurer,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(18._Wahlperiode),,,,
armin_schuster,Armin Schuster,"Schuster, Armin!",CDU,Lörrach – Müllheim,Baden-Württemberg,18,Armin Schuster,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(18._Wahlperiode),,,,
frank_schwabe,Frank Schwabe,"Schwabe, Frank!",SPD,Recklinghausen I,Nordrhein-Westfalen,18,Frank Schwabe,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(18._Wahlperiode),,,,
stefan_schwartze_(politiker),Stefan Schwartze,"Schwartze, Stefan!",SPD,Herford – Minden-Lübbecke II,Nordrhein-Westfalen,18,Stefan Schwartze (Politiker),https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(18._Wahlperiode),,,,
andreas_schwarz_(spd),Andreas Schwarz,"Schwarz, Andreas!",SPD,"",Bayern,18,Andreas Schwarz (SPD),https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(18._Wahlperiode),,,,
rita_schwarzelühr-sutter,Rita Schwarzelühr-Sutter,"Schwarzeluhrsutter, Rita!",SPD,"",Baden-Württemberg,18,Rita Schwarzelühr-Sutter,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(18._Wahlperiode),,,,
christina_schwarzer,Christina Schwarzer,"Schwarzer, Christina!",CDU,"",Berlin,18,Christina Schwarzer,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(18._Wahlperiode),,,,
detlef_seif,Detlef Seif,"Seif, Detlef!",CDU,Euskirchen – Erftkreis II,Nordrhein-Westfalen,18,Detlef Seif,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(18._Wahlperiode),,,,
johannes_selle,Johannes Selle,"Selle, Johannes!",CDU,Kyffhäuserkreis – Sömmerda – Weimarer Land I,Thüringen,18,Johannes Selle,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(18._Wahlperiode),,,,
reinhold_sendker,Reinhold Sendker,"Sendker, Reinhold!",CDU,Warendorf,Nordrhein-Westfalen,18,Reinhold Sendker,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(18._Wahlperiode),,,,
patrick_ernst_sensburg,Patrick Ernst Sensburg,"Sensburg, Patrick Ernst!",CDU,Hochsauerlandkreis,Nordrhein-Westfalen,18,Patrick Ernst Sensburg,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(18._Wahlperiode),,,,
bernd_siebert_(politiker),Bernd Siebert,"Siebert, Bernd!",CDU,"",Hessen,18,Bernd Siebert (Politiker),https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(18._Wahlperiode),,,,
carsten_sieling,Carsten Sieling,"Sieling, Carsten!",SPD,Bremen I,Bremen,18,Carsten Sieling,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(18._Wahlperiode),ausgeschieden am 16. Juli 2015 aufgrund von Wahl zum Bürgermeister der Freien Hansestadt Bremen,2015-07-16,,
thomas_silberhorn,Thomas Silberhorn,"Silberhorn, Thomas!",CSU,Bamberg,Bayern,18,Thomas Silberhorn,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(18._Wahlperiode),,,,
johannes_singhammer,Johannes Singhammer,"Singhammer, Johannes!",CSU,München-Nord,Bayern,18,Johannes Singhammer,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(18._Wahlperiode),,,,
petra_sitte,Petra Sitte,"Sitte, Petra!",DIE LINKE,"",Sachsen-Anhalt,18,Petra Sitte,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(18._Wahlperiode),,,,
tino_sorge,Tino Sorge,"Sorge, Tino!",CDU,Magdeburg,Sachsen-Anhalt,18,Tino Sorge,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(18._Wahlperiode),,,,
jens_spahn,Jens Spahn,"Spahn, Jens!",CDU,Steinfurt I – Borken I,Nordrhein-Westfalen,18,Jens Spahn,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(18._Wahlperiode),,,,
rainer_spiering,Rainer Spiering,"Spiering, Rainer!",SPD,"",Niedersachsen,18,Rainer Spiering,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(18._Wahlperiode),,,,
norbert_spinrath,Norbert Spinrath,"Spinrath, Norbert!",SPD,"",Nordrhein-Westfalen,18,Norbert Spinrath,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(18._Wahlperiode),,,,
svenja_stadler,Svenja Stadler,"Stadler, Svenja!",SPD,"",Niedersachsen,18,Svenja Stadler,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(18._Wahlperiode),,,,
martina_stamm-fibich,Martina Stamm-Fibich,"Stamm-Fibich, Martina!",SPD,"",Bayern,18,Martina Stamm-Fibich,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(18._Wahlperiode),,,,
carola_stauche,Carola Stauche,"Stauche, Carola!",CDU,Sonneberg – Saalfeld-Rudolstadt – Saale-Orla-Kreis,Thüringen,18,Carola Stauche,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(18._Wahlperiode),,,,
frank_steffel,Frank Steffel,"Steffel, Frank!",CDU,Berlin-Reinickendorf,Berlin,18,Frank Steffel,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(18._Wahlperiode),,,,
sonja_steffen,Sonja Steffen,"Steffen, Sonja!",SPD,"",Mecklenburg-Vorpommern,18,Sonja Steffen,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(18._Wahlperiode),,,,
wolfgang_stefinger,Wolfgang Stefinger,"Stefinger, Wolfgang!",CSU,München-Ost,Bayern,18,Wolfgang Stefinger,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(18._Wahlperiode),,,,
albert_stegemann,Albert Stegemann,"Stegemann, Albert!",CDU,Mittelems,Niedersachsen,18,Albert Stegemann,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(18._Wahlperiode),,,,
peter_stein_(politiker),Peter Stein,"Stein, Peter!",CDU,Rostock – Landkreis Rostock II,Mecklenburg-Vorpommern,18,Peter Stein (Politiker),https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(18._Wahlperiode),,,,
erika_steinbach,Erika Steinbach,"Steinbach, Erika!",CDU,Frankfurt am Main II,Hessen,18,Erika Steinbach,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(18._Wahlperiode),,,,
peer_steinbrück,Peer Steinbrück,"Steinbruck, Peer!",SPD,"",Nordrhein-Westfalen,18,Peer Steinbrück,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(18._Wahlperiode),,,,
sebastian_steineke,Sebastian Steineke,"Steineke, Sebastian!",CDU,Prignitz – Ostprignitz-Ruppin – Havelland I,Brandenburg,18,Sebastian Steineke,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(18._Wahlperiode),,,,
johannes_steiniger,Johannes Steiniger,"Steininger, Johannes!",CDU,"",Rheinland-Pfalz,18,Johannes Steiniger,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(18._Wahlperiode),,,,
kersten_steinke,Kersten Steinke,"Steinke, Kersten!",DIE LINKE,"",Thüringen,18,Kersten Steinke,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(18._Wahlperiode),,,,
frank-walter_steinmeier,Frank-Walter Steinmeier,"Steinmeier, Frankwalter!",SPD,Brandenburg an der Havel,Brandenburg,18,Frank-Walter Steinmeier,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(18._Wahlperiode),,,,
christian_von_stetten,Christian von Stetten,"Stetten, Christian von!",CDU,Schwäbisch Hall – Hohenlohe,Baden-Württemberg,18,Christian von Stetten,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(18._Wahlperiode),,,,
dieter_stier,Dieter Stier,"Stier, Dieter!",CDU,Burgenland – Saalekreis,Sachsen-Anhalt,18,Dieter Stier,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(18._Wahlperiode),,,,
rita_stockhofe,Rita Stockhofe,"Stockhofe, Rita!",CDU,"",Nordrhein-Westfalen,18,Rita Stockhofe,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(18._Wahlperiode),,,,
gero_storjohann,Gero Storjohann,"Storjohann, Gero!",CDU,Segeberg – Stormarn-Mitte,Schleswig-Holstein,18,Gero Storjohann,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(18._Wahlperiode),,,,
stephan_stracke,Stephan Stracke,"Stracke, Stephan!",CSU,Ostallgäu,Bayern,18,Stephan Stracke,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(18._Wahlperiode),,,,
christoph_strässer,Christoph Strässer,"Strasser, Christoph!",SPD,"",Nordrhein-Westfalen,18,Christoph Strässer,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(18._Wahlperiode),,,,
max_straubinger,Max Straubinger,"Straubinger, Max!",CSU,Rottal-Inn,Bayern,18,Max Straubinger,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(18._Wahlperiode),,,,
matthäus_strebl,Matthäus Strebl,"Strebl, Matthaus!",CSU,"",Bayern,18,Matthäus Strebl,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(18._Wahlperiode),,,,
wolfgang_strengmann-kuhn,Wolfgang Strengmann-Kuhn,"Strengmann-Kuhn, Wolfgang!",GRÜNE,"",Hessen,18,Wolfgang Strengmann-Kuhn,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(18._Wahlperiode),eingetreten am 27. Januar 2014 für Priska Hinz[28],,2014-01-27,
karin_strenz,Karin Strenz,"Strenz, Karin!",CDU,Ludwigslust-Parchim II – Nordwestmecklenburg II – Landkreis Rostock I,Mecklenburg-Vorpommern,18,Karin Strenz,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(18._Wahlperiode),,,,
thomas_stritzl,Thomas Stritzl,"Stritzl, Thomas!",CDU,"",Schleswig-Holstein,18,Thomas Stritzl,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(18._Wahlperiode),,,,
hans-christian_ströbele,Hans-Christian Ströbele,"Strobele, Hanschristian!",GRÜNE,Berlin-Friedrichshain – Kreuzberg – Prenzlauer Berg Ost,Berlin,18,Hans-Christian Ströbele,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(18._Wahlperiode),,,,
thomas_strobl,Thomas Strobl,"Strobl, Thomas!",CDU,Heilbronn,Baden-Württemberg,18,Thomas Strobl,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(18._Wahlperiode),,,,
lena_strothmann,Lena Strothmann,"Strothmann, Lena!",CDU,"",Nordrhein-Westfalen,18,Lena Strothmann,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(18._Wahlperiode),,,,
michael_stübgen,Michael Stübgen,"Stubgen, Michael!",CDU,Elbe-Elster – Oberspreewald-Lausitz II,Brandenburg,18,Michael Stübgen,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(18._Wahlperiode),,,,
sabine_sütterlin-waack,Sabine Sütterlin-Waack,"Sütterlin-Waack, Sabine!",CDU,Flensburg – Schleswig,Schleswig-Holstein,18,Sabine Sütterlin-Waack,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(18._Wahlperiode),,,,
kerstin_tack,Kerstin Tack,"Tack, Kerstin!",SPD,Stadt Hannover I,Niedersachsen,18,Kerstin Tack,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(18._Wahlperiode),,,,
kirsten_tackmann,Kirsten Tackmann,"Tackmann, Kirsten!",DIE LINKE,"",Brandenburg,18,Kirsten Tackmann,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(18._Wahlperiode),,,,
azize_tank,Azize Tank,"Tank, Azize!",DIE LINKE,"",Berlin,18,Azize Tank,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(18._Wahlperiode),,,,
peter_tauber,Peter Tauber,"Tauber, Peter!",CDU,Main-Kinzig – Wetterau II – Schotten,Hessen,18,Peter Tauber,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(18._Wahlperiode),,,,
