id,name,wikipedia__pl,term,party,source,area,area_id,start_date,end_date,replaced
janusz-zemke,Janusz Zemke,Janusz Zemke,5,Klub Parlamentarny Sojuszu Lewicy Demokratycznej,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_V_kadencji,Województwo kujawsko-pomorskie 4,4-5,,,
mieczysław-aszkiełowicz,Mieczysław Aszkiełowicz,Mieczysław Aszkiełowicz,5,Klub Parlamentarny Samoobrona Rzeczypospolitej Polskiej,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_V_kadencji,Województwo warmińsko-mazurskie 35,35-5,,,
renata-beger,Renata Beger,Renata Beger,5,Klub Parlamentarny Samoobrona Rzeczypospolitej Polskiej,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_V_kadencji,Województwo wielkopolskie 38,38-5,,,
bolesław-borysiuk,Bolesław Borysiuk,Bolesław Borysiuk,5,Klub Parlamentarny Samoobrona Rzeczypospolitej Polskiej,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_V_kadencji,Województwo lubelskie 6,6-5,,,
hubert-costa,Hubert Costa,Hubert Costa,5,Klub Parlamentarny Samoobrona Rzeczypospolitej Polskiej,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_V_kadencji,Województwo dolnośląskie 1,1-5,,,
krzysztof-filipek,Krzysztof Filipek,Krzysztof Filipek,5,Klub Parlamentarny Samoobrona Rzeczypospolitej Polskiej,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_V_kadencji,Województwo mazowieckie 18,18-5,,,
zofia-grabczan,Zofia Grabczan,Zofia Grabczan,5,Klub Parlamentarny Samoobrona Rzeczypospolitej Polskiej,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_V_kadencji,Województwo lubelskie 7,7-5,,,
andrzej-grzesik,Andrzej Grzesik,Andrzej Grzesik,5,Klub Parlamentarny Samoobrona Rzeczypospolitej Polskiej,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_V_kadencji,Województwo śląskie 28,28-5,,,
alina-gut,Alina Gut,Alina Gut,5,Klub Parlamentarny Samoobrona Rzeczypospolitej Polskiej,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_V_kadencji,Województwo lubelskie 6,6-5,,,
danuta-hojarska,Danuta Hojarska,Danuta Hojarska,5,Klub Parlamentarny Samoobrona Rzeczypospolitej Polskiej,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_V_kadencji,Województwo pomorskie 25,25-5,,,
edward-kiedos,Edward Kiedos,Edward Kiedos,5,Klub Parlamentarny Samoobrona Rzeczypospolitej Polskiej,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_V_kadencji,Województwo łódzkie 11,11-5,,,
grzegorz-kołacz,Grzegorz Kołacz,Grzegorz Kołacz,5,Klub Parlamentarny Samoobrona Rzeczypospolitej Polskiej,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_V_kadencji,Województwo dolnośląskie 2,2-5,,,
lech-kuropatwiński,Lech Kuropatwiński,Lech Kuropatwiński,5,Klub Parlamentarny Samoobrona Rzeczypospolitej Polskiej,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_V_kadencji,Województwo kujawsko-pomorskie 5,5-5,,,
andrzej-lepper,Andrzej Lepper,Andrzej Lepper,5,Klub Parlamentarny Samoobrona Rzeczypospolitej Polskiej,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_V_kadencji,Województwo zachodniopomorskie 40,40-5,,,
sandra-lewandowska,Sandra Lewandowska,Sandra Lewandowska,5,Klub Parlamentarny Samoobrona Rzeczypospolitej Polskiej,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_V_kadencji,Województwo opolskie 21,21-5,,,
czesław-litwin,Czesław Litwin,Czesław Litwin,5,Klub Parlamentarny Samoobrona Rzeczypospolitej Polskiej,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_V_kadencji,Województwo dolnośląskie 1,1-5,,,
jan-Łączny,Jan Łączny,Jan Łączny,5,Klub Parlamentarny Samoobrona Rzeczypospolitej Polskiej,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_V_kadencji,Województwo zachodniopomorskie 40,40-5,,,
wanda-Łyżwińska,Wanda Łyżwińska,Wanda Łyżwińska,5,Klub Parlamentarny Samoobrona Rzeczypospolitej Polskiej,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_V_kadencji,Województwo mazowieckie 17,17-5,,,
stanisław-Łyżwiński,Stanisław Łyżwiński,Stanisław Łyżwiński,5,Klub Parlamentarny Samoobrona Rzeczypospolitej Polskiej,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_V_kadencji,Województwo łódzkie 10,10-5,,,
janusz-maksymiuk,Janusz Maksymiuk,Janusz Maksymiuk,5,Klub Parlamentarny Samoobrona Rzeczypospolitej Polskiej,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_V_kadencji,Województwo podkarpackie 22,22-5,,,
rajmund-moric,Rajmund Moric,Rajmund Moric,5,Klub Parlamentarny Samoobrona Rzeczypospolitej Polskiej,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_V_kadencji,Województwo śląskie 29,29-5,,,
małgorzata-olejnik,Małgorzata Olejnik,Małgorzata Olejnik,5,Klub Parlamentarny Samoobrona Rzeczypospolitej Polskiej,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_V_kadencji,Województwo świętokrzyskie 33,33-5,,,
adam-ołdakowski,Adam Ołdakowski,Adam Ołdakowski,5,Klub Parlamentarny Samoobrona Rzeczypospolitej Polskiej,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_V_kadencji,Województwo warmińsko-mazurskie 34,34-5,,,
marzena-paduch,Marzena Paduch,Marzena Paduch,5,Klub Parlamentarny Samoobrona Rzeczypospolitej Polskiej,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_V_kadencji,Województwo mazowieckie 17,17-5,,,
mateusz-piskorski,Mateusz Piskorski,Mateusz Piskorski,5,Klub Parlamentarny Samoobrona Rzeczypospolitej Polskiej,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_V_kadencji,Województwo zachodniopomorskie 41,41-5,,,
renata-rochnowska,Renata Rochnowska,Renata Rochnowska,5,Klub Parlamentarny Samoobrona Rzeczypospolitej Polskiej,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_V_kadencji,Województwo warmińsko-mazurskie 34,34-5,,,
wojciech-romaniuk,Wojciech Romaniuk,Wojciech Romaniuk,5,Klub Parlamentarny Samoobrona Rzeczypospolitej Polskiej,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_V_kadencji,Województwo lubelskie 7,7-5,,,
krzysztof-ryszard-sikora,Krzysztof Sikora,Krzysztof Ryszard Sikora,5,Klub Parlamentarny Samoobrona Rzeczypospolitej Polskiej,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_V_kadencji,Województwo mazowieckie 20,20-5,,,
grzegorz-skwierczyński,Grzegorz Skwierczyński,Grzegorz Skwierczyński,5,Klub Parlamentarny Samoobrona Rzeczypospolitej Polskiej,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_V_kadencji,Województwo mazowieckie 18,18-5,,,
waldemar-starosta-(polityk),Waldemar Starosta,Waldemar Starosta (polityk),5,Klub Parlamentarny Samoobrona Rzeczypospolitej Polskiej,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_V_kadencji,Województwo lubuskie 8,8-5,,,
lech-szymańczyk,Lech Szymańczyk,Lech Szymańczyk,5,Klub Parlamentarny Samoobrona Rzeczypospolitej Polskiej,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_V_kadencji,Województwo mazowieckie 16,16-5,,,
grażyna-tyszko,Grażyna Tyszko,Grażyna Tyszko,5,Klub Parlamentarny Samoobrona Rzeczypospolitej Polskiej,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_V_kadencji,Województwo łódzkie 11,11-5,,,
regina-wasilewska-kita,Regina Wasilewska-Kita,Regina Wasilewska-Kita,5,Klub Parlamentarny Samoobrona Rzeczypospolitej Polskiej,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_V_kadencji,Województwo zachodniopomorskie 41,41-5,,,
zenon-wiśniewski-(polityk),Zenon Wiśniewski,Zenon Wiśniewski (polityk),5,Klub Parlamentarny Samoobrona Rzeczypospolitej Polskiej,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_V_kadencji,Województwo mazowieckie 16,16-5,,,
elżbieta-wiśniowska,Elżbieta Wiśniowska,Elżbieta Wiśniowska,5,Klub Parlamentarny Samoobrona Rzeczypospolitej Polskiej,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_V_kadencji,Województwo małopolskie 14,14-5,,,
genowefa-wiśniowska,Genowefa Wiśniowska,Genowefa Wiśniowska,5,Klub Parlamentarny Samoobrona Rzeczypospolitej Polskiej,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_V_kadencji,Województwo podlaskie 24,24-5,,,
marek-wojtera,Marek Wojtera,Marek Wojtera,5,Klub Parlamentarny Samoobrona Rzeczypospolitej Polskiej,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_V_kadencji,Województwo łódzkie 11,11-5,,,
lech-woszczerowicz,Lech Woszczerowicz,Lech Woszczerowicz,5,Klub Parlamentarny Samoobrona Rzeczypospolitej Polskiej,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_V_kadencji,Województwo pomorskie 26,26-5,,,
janusz-wójcik,Janusz Wójcik,Janusz Wójcik,5,Klub Parlamentarny Samoobrona Rzeczypospolitej Polskiej,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_V_kadencji,Województwo podlaskie 24,24-5,,,
jerzy-zawisza,Jerzy Zawisza,Jerzy Zawisza,5,Klub Parlamentarny Samoobrona Rzeczypospolitej Polskiej,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_V_kadencji,Województwo małopolskie 15,15-5,,,
maria-zbyrowska,Maria Zbyrowska,Maria Zbyrowska,5,Klub Parlamentarny Samoobrona Rzeczypospolitej Polskiej,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_V_kadencji,Województwo podkarpackie 23,23-5,,,
jerzy-Żyszkiewicz,Jerzy Żyszkiewicz,Jerzy Żyszkiewicz,5,Klub Parlamentarny Samoobrona Rzeczypospolitej Polskiej,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_V_kadencji,Województwo dolnośląskie 3,3-5,,,
przemysław-andrejuk,Przemysław Andrejuk,Przemysław Andrejuk,5,Klub Parlamentarny Liga Polskich Rodzin,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_V_kadencji,Województwo lubelskie 7,7-5,,,
witold-bałażak,Witold Bałażak,Witold Bałażak,5,Klub Parlamentarny Liga Polskich Rodzin,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_V_kadencji,Województwo mazowieckie 17,17-5,,,
krzysztof-bosak,Krzysztof Bosak,Krzysztof Bosak,5,Klub Parlamentarny Liga Polskich Rodzin,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_V_kadencji,Województwo lubuskie 8,8-5,,,
edward-ciągło,Edward Ciągło,Edward Ciągło,5,Klub Parlamentarny Liga Polskich Rodzin,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_V_kadencji,Województwo małopolskie 14,14-5,,,
janusz-dobrosz,Janusz Dobrosz,Janusz Dobrosz,5,Klub Parlamentarny Liga Polskich Rodzin,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_V_kadencji,Województwo dolnośląskie 3,3-5,,,
andrzej-fedorowicz-(polityk),Andrzej Fedorowicz,Andrzej Fedorowicz (polityk),5,Klub Parlamentarny Liga Polskich Rodzin,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_V_kadencji,Województwo podlaskie 24,24-5,,,
roman-giertych,Roman Giertych,Roman Giertych,5,Klub Parlamentarny Liga Polskich Rodzin,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_V_kadencji,Województwo mazowieckie 19,19-5,,,
witold-hatka,Witold Hatka,Witold Hatka,5,Klub Parlamentarny Liga Polskich Rodzin,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_V_kadencji,Województwo kujawsko-pomorskie 4,4-5,,,
jan-jarota,Jan Jarota,Jan Jarota,5,Klub Parlamentarny Liga Polskich Rodzin,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_V_kadencji,Województwo podlaskie 24,24-5,,,
marek-kawa,Marek Kawa,Marek Kawa,5,Klub Parlamentarny Liga Polskich Rodzin,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_V_kadencji,Województwo opolskie 21,21-5,,,
janusz-kołodziej-(polityk),Janusz Kołodziej,Janusz Kołodziej (polityk),5,Klub Parlamentarny Liga Polskich Rodzin,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_V_kadencji,Województwo podkarpackie 22,22-5,,,
andrzej-mańka,Andrzej Mańka,Andrzej Mańka,5,Klub Parlamentarny Liga Polskich Rodzin,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_V_kadencji,Województwo lubelskie 6,6-5,,,
arnold-masin,Arnold Masin,Arnold Masin,5,Klub Parlamentarny Liga Polskich Rodzin,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_V_kadencji,Województwo łódzkie 10,10-5,,,
halina-murias,Halina Murias,Halina Murias,5,Klub Parlamentarny Liga Polskich Rodzin,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_V_kadencji,Województwo podkarpackie 23,23-5,,,
leszek-murzyn,Leszek Murzyn,Leszek Murzyn,5,Klub Parlamentarny Liga Polskich Rodzin,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_V_kadencji,Województwo małopolskie 12,12-5,,,
mirosław-orzechowski,Mirosław Orzechowski,Mirosław Orzechowski,5,Klub Parlamentarny Liga Polskich Rodzin,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_V_kadencji,Województwo łódzkie 9,9-5,2006-04-07,,
edward-ośko,Edward Ośko,Edward Ośko,5,Klub Parlamentarny Liga Polskich Rodzin,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_V_kadencji,Województwo warmińsko-mazurskie 35,35-5,,,
stanisław-papież,Stanisław Papież,Stanisław Papież,5,Klub Parlamentarny Liga Polskich Rodzin,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_V_kadencji,Województwo małopolskie 13,13-5,2006-11-14,,
radosław-parda,Radosław Parda,Radosław Parda,5,Klub Parlamentarny Liga Polskich Rodzin,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_V_kadencji,Województwo świętokrzyskie 33,33-5,,,
daniel-pawłowiec,Daniel Pawłowiec,Daniel Pawłowiec,5,Klub Parlamentarny Liga Polskich Rodzin,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_V_kadencji,Województwo łódzkie 11,11-5,,,
szymon-pawłowski-(polityk),Szymon Pawłowski,Szymon Pawłowski (polityk),5,Klub Parlamentarny Liga Polskich Rodzin,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_V_kadencji,Województwo mazowieckie 20,20-5,,,
elżbieta-ratajczak,Elżbieta Ratajczak,Elżbieta Ratajczak,5,Klub Parlamentarny Liga Polskich Rodzin,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_V_kadencji,Województwo wielkopolskie 36,36-5,,,
bogusław-sobczak,Bogusław Sobczak,Bogusław Sobczak,5,Klub Parlamentarny Liga Polskich Rodzin,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_V_kadencji,Województwo małopolskie 15,15-5,,,
antoni-sosnowski,Antoni Sosnowski,Antoni Sosnowski,5,Klub Parlamentarny Liga Polskich Rodzin,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_V_kadencji,Województwo śląskie 32,32-5,,,
robert-strąk,Robert Strąk,Robert Strąk,5,Klub Parlamentarny Liga Polskich Rodzin,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_V_kadencji,Województwo pomorskie 26,26-5,,,
piotr-Ślusarczyk,Piotr Ślusarczyk,Piotr Ślusarczyk,5,Klub Parlamentarny Liga Polskich Rodzin,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_V_kadencji,Województwo dolnośląskie 1,1-5,,,
rafał-wiechecki,Rafał Wiechecki,Rafał Wiechecki,5,Klub Parlamentarny Liga Polskich Rodzin,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_V_kadencji,Województwo zachodniopomorskie 41,41-5,,,
wojciech-wierzejski,Wojciech Wierzejski,Wojciech Wierzejski,5,Klub Parlamentarny Liga Polskich Rodzin,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_V_kadencji,Województwo lubelskie 7,7-5,,,
stanisław-zadora,Stanisław Zadora,Stanisław Zadora,5,Klub Parlamentarny Liga Polskich Rodzin,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_V_kadencji,Województwo śląskie 27,27-5,,,
edmund-borawski,Edmund Borawski,Edmund Borawski,5,Klub Poselski Polskiego Stronnictwa Ludowego,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_V_kadencji,Województwo podlaskie 24,24-5,,,
jan-bury-(ur.-1963),Jan Bury,Jan Bury (ur. 1963),5,Klub Poselski Polskiego Stronnictwa Ludowego,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_V_kadencji,Województwo podkarpackie 23,23-5,,,
bronisław-dutka,Bronisław Dutka,Bronisław Dutka,5,Klub Poselski Polskiego Stronnictwa Ludowego,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_V_kadencji,Województwo małopolskie 14,14-5,,,
eugeniusz-grzeszczak,Eugeniusz Grzeszczak,Eugeniusz Grzeszczak,5,Klub Poselski Polskiego Stronnictwa Ludowego,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_V_kadencji,Województwo wielkopolskie 37,37-5,,,
andrzej-grzyb-(poseł),Andrzej Grzyb,Andrzej Grzyb (poseł),5,Klub Poselski Polskiego Stronnictwa Ludowego,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_V_kadencji,Województwo wielkopolskie 36,36-5,,,
stanisław-kalemba,Stanisław Kalemba,Stanisław Kalemba,5,Klub Poselski Polskiego Stronnictwa Ludowego,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_V_kadencji,Województwo wielkopolskie 38,38-5,,,
jarosław-kalinowski-(polityk),Jarosław Kalinowski,Jarosław Kalinowski (polityk),5,Klub Poselski Polskiego Stronnictwa Ludowego,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_V_kadencji,Województwo mazowieckie 18,18-5,,,
mieczysław-kasprzak,Mieczysław Kasprzak,Mieczysław Kasprzak,5,Klub Poselski Polskiego Stronnictwa Ludowego,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_V_kadencji,Województwo podkarpackie 22,22-5,,,
andrzej-kłopotek,Andrzej Kłopotek,Andrzej Kłopotek,5,Klub Poselski Polskiego Stronnictwa Ludowego,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_V_kadencji,Województwo kujawsko-pomorskie 5,5-5,,,
mirosław-krajewski-(historyk),Mirosław Krajewski,Mirosław Krajewski (historyk),5,Klub Poselski Polskiego Stronnictwa Ludowego,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_V_kadencji,Województwo kujawsko-pomorskie 5,5-5,,,
jan-Łopata,Jan Łopata,Jan Łopata,5,Klub Poselski Polskiego Stronnictwa Ludowego,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_V_kadencji,Województwo lubelskie 6,6-5,,,
mieczysław-Łuczak,Mieczysław Łuczak,Mieczysław Łuczak,5,Klub Poselski Polskiego Stronnictwa Ludowego,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_V_kadencji,Województwo łódzkie 11,11-5,,,
mirosław-maliszewski,Mirosław Maliszewski,Mirosław Maliszewski,5,Klub Poselski Polskiego Stronnictwa Ludowego,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_V_kadencji,Województwo mazowieckie 17,17-5,,,
waldemar-nowakowski,Waldemar Nowakowski,Waldemar Nowakowski,5,Klub Poselski Polskiego Stronnictwa Ludowego,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_V_kadencji,Województwo kujawsko-pomorskie 5,5-5,,,
krystyna-ozga,Krystyna Ozga,Krystyna Ozga,5,Klub Poselski Polskiego Stronnictwa Ludowego,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_V_kadencji,Województwo łódzkie 10,10-5,,,
andrzej-pałys,Andrzej Pałys,Andrzej Pałys,5,Klub Poselski Polskiego Stronnictwa Ludowego,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_V_kadencji,Województwo świętokrzyskie 33,33-5,,,
mirosław-pawlak,Mirosław Pawlak,Mirosław Pawlak,5,Klub Poselski Polskiego Stronnictwa Ludowego,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_V_kadencji,Województwo świętokrzyskie 33,33-5,,,
waldemar-pawlak,Waldemar Pawlak,Waldemar Pawlak,5,Klub Poselski Polskiego Stronnictwa Ludowego,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_V_kadencji,Województwo mazowieckie 16,16-5,,,
marek-sawicki,Marek Sawicki,Marek Sawicki,5,Klub Poselski Polskiego Stronnictwa Ludowego,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_V_kadencji,Województwo mazowieckie 18,18-5,,,
tadeusz-sławecki,Tadeusz Sławecki,Tadeusz Sławecki,5,Klub Poselski Polskiego Stronnictwa Ludowego,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_V_kadencji,Województwo lubelskie 7,7-5,,,
henryk-smolarz,Henryk Smolarz,Henryk Smolarz,5,Klub Poselski Polskiego Stronnictwa Ludowego,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_V_kadencji,Województwo lubelskie 6,6-5,,,
aleksander-sopliński,Aleksander Sopliński,Aleksander Sopliński,5,Klub Poselski Polskiego Stronnictwa Ludowego,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_V_kadencji,Województwo mazowieckie 16,16-5,,,
franciszek-stefaniuk,Franciszek Stefaniuk,Franciszek Stefaniuk,5,Klub Poselski Polskiego Stronnictwa Ludowego,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_V_kadencji,Województwo lubelskie 7,7-5,,,
zbigniew-włodkowski,Zbigniew Włodkowski,Zbigniew Włodkowski,5,Klub Poselski Polskiego Stronnictwa Ludowego,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_V_kadencji,Województwo warmińsko-mazurskie 35,35-5,,,
wiesław-woda,Wiesław Woda,Wiesław Woda,5,Klub Poselski Polskiego Stronnictwa Ludowego,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_V_kadencji,Województwo małopolskie 15,15-5,,,
józef-zych,Józef Zych,Józef Zych,5,Klub Poselski Polskiego Stronnictwa Ludowego,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_V_kadencji,Województwo lubuskie 8,8-5,,,
stanisław-Żelichowski,Stanisław Żelichowski,Stanisław Żelichowski,5,Klub Poselski Polskiego Stronnictwa Ludowego,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_V_kadencji,Województwo warmińsko-mazurskie 34,34-5,,,
tadeusz-dębicki,Tadeusz Dębicki,Tadeusz Dębicki,5,Koło Poselskie Ruch Ludowo-Narodowy,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_V_kadencji,Województwo wielkopolskie 36,36-5,,,
