id,type,name__fr,name__en,name__nl,name__tl,identifier__viaf,start_date,name__de,name__ar,identifier__freebase,name__zh,name__zh_hant,name__zh_cn,end_date,replaced_by,name__da,name__fi,replaces,name__ru,name__ja,name__cs,name__ca,name__es,name__fa,name__sv,name__zh_tw,name__en_ca,name__en_gb,identifier__geonames,name__it,name__hi,name__he,name__ur,name__ceb,name__pt,identifier__quora,name__lt,name__af,name__an,name__br,name__eo,name__et,name__eu,name__ga,name__gl,name__hr,name__hu,name__is,name__lb,name__lmo,name__nds_nl,name__nn,name__pl,name__pms,name__ro,name__sk,name__sl,name__sq,name__tr,name__wa,name__nb,name__gsw,identifier__tgn
Q3473801,federal electoral district of Canada,Saskatoon West,Saskatoon West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3473806,federal electoral district of Canada,Saskatoon City,Saskatoon City,Saskatoon City,,,,,,,,,,1949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3473808,federal electoral district of Canada,Saskatoon—Biggar,Saskatoon—Biggar,Saskatoon—Biggar,,,,,,,,,,1978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3473810,federal electoral district of Canada,Saskatoon—Clark's Crossing,Saskatoon—Clark's Crossing,Saskatoon—Clark's Crossing,,,,,,,,,,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3473811,federal electoral district of Canada,Saskatoon—Dundurn,Saskatoon—Dundurn,Saskatoon—Dundurn,,,,,,,,,,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3473813,federal electoral district in Saskatchewan,Saskatoon—Humboldt,Saskatoon—Humboldt,Saskatoon—Humboldt,,,,,,,,,,,Carlton Trail—Eagle Creek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3473814,federal electoral district in Saskatchewan,Saskatoon—Rosetown—Biggar,Saskatoon—Rosetown—Biggar,Saskatoon—Rosetown—Biggar,,,,,,,,,,,Carlton Trail—Eagle Creek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3473816,federal electoral district in Saskatchewan,Saskatoon—Wanuskewin,Saskatoon—Wanuskewin,Saskatoon—Wanuskewin,,,,,,,,,,,Carlton Trail—Eagle Creek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3474220,federal electoral district in Ontario,Sault Ste. Marie,Sault Ste. Marie,Sault Ste. Marie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3475163,federal electoral district in Ontario,Scarborough-Centre,Scarborough Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3475164,federal electoral district of Canada,Scarborough-Ouest,Scarborough West,,,,,,,,,,,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3475165,federal electoral district in Ontario,Scarborough Southwest,Scarborough Southwest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3475168,federal electoral district in Ontario,Scarborough—Guildwood,Scarborough—Guildwood,Scarborough—Guildwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3475169,federal electoral district in Ontario,Scarborough—Agincourt,Scarborough—Agincourt,Scarborough—Agincourt,,,,,,,士嘉堡－愛靜閣選區,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3475170,federal electoral district in Ontario,Scarborough—Rouge River,Scarborough—Rouge River,Scarborough—Rouge River,,,,,,,,,,,Scarborough North,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3478165,federal electoral district of Canada,Selkirk,Selkirk,Selkirk,,,1871,Selkirk,,,,,,1979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3478168,federal electoral district of Canada,Selkirk—Red River,Selkirk—Red River,Selkirk—Red River,,,,,,,,,,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3478170,federal electoral district in Manitoba,Selkirk—Interlake,Selkirk—Interlake,Selkirk—Interlake,,,,,,,,,,,,,,,Селкерк — Интерлейк,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3481722,federal electoral district in Quebec,Shefford,Shefford,Shefford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3481780,federal electoral district of Canada,Shelburne,Shelburne,Shelburne,,,,,,,,,,1896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3481783,federal electoral district of Canada,Shelburne et Queen's,Shelburne and Queen's,,,,,,,,,,,1925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3481784,federal electoral district of Canada,Shelburne—Yarmouth,Shelburne—Yarmouth,Shelburne—Yarmouth,,,,,,,,,,1935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3481785,federal electoral district of Canada,Shelburne—Yarmouth—Clare,Shelburne—Yarmouth—Clare,Shelburne—Yarmouth—Clare,,,,,,,,,,1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3481908,federal electoral district of Canada,Sherbrooke,Sherbrooke,Sherbrooke,,,,,,,,,,1925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3481910,federal electoral district in Quebec,Sherbrooke,Sherbrooke,Sherbrooke,,,,,,,舍布魯克選區,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3484116,federal electoral district in Ontario,Simcoe North,Simcoe North,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3484117,federal electoral district of Canada,Simcoe-Centre,Simcoe Centre,,,,,,,,,,,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3484118,federal electoral district of Canada,Simcoe-Sud,Simcoe South,,,,,,,,,,,1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3484122,federal electoral district in Ontario,Simcoe—Grey,Simcoe—Grey,Simcoe—Grey,,,,,,/m/057vqp,,,,,,,,,Симко — Грей,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3486209,federal electoral district of Canada,Skeena,Skeena,Skeena,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3486212,federal electoral district in British Columbia,Skeena—Bulkley Valley,Skeena—Bulkley Valley,Skeena—Bulkley Valley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3491635,federal electoral district of Canada,Soulanges,Soulanges,Soulanges,,,,,,,,,,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3491933,federal electoral district of Canada,Souris,Souris,Souris,,,,,,,,,,1953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3491962,federal electoral district in Saskatchewan,Souris—Moose Mountain,Souris—Moose Mountain,Souris—Moose Mountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3492274,federal electoral district in Nova Scotia,South Shore—St. Margarets,South Shore—St. Margarets,South Shore—St. Margaret's,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ساوتھ شور، سینٹ مارگاریٹس,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3492637,federal electoral district of Canada,Spadina,Spadina,Spadina,,,,,,,士巴丹拿選區,,,1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3494242,federal electoral district of Canada,Springfield,Springfield,Springfield,,,,,,,,,,1968,,,,,,,,,,,,,,,,Springfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3495239,federal electoral district in Alberta,St. Albert,St. Albert,St. Albert,,,,,,,,,,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3495266,federal electoral district of Canada,St. John's-Ouest,St. John's West,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3495268,federal electoral district in Newfoundland and Labrador,St. John's East,St. John's East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3495269,federal electoral district in Newfoundland and Labrador,St. John's South—Mount Pearl,St. John's South—Mount Pearl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3495297,federal electoral district in Ontario,Toronto—St. Paul's,Toronto—St. Paul's,St. Paul's,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3496890,federal electoral district of Canada,Stanstead,Stanstead,Stanstead,,,,,,,,,,1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3499741,federal electoral district of Canada,Stoney Creek,Stoney Creek,Stoney Creek,,,,,,,,,,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3499850,federal electoral district of Canada,Stormont,Stormont,Stormont,,,,,,,,,,1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3499856,federal electoral district in Ontario,Stormont—Dundas—South Glengarry,Stormont—Dundas—South Glengarry,Stormont—Dundas—South Glengarry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3500099,federal electoral district of Canada,Strathcona,Strathcona,Strathcona,,,,,,,,,,1925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3502922,federal electoral district in Ontario,Sudbury,Sudbury,Sudbury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3503807,federal electoral district of Canada,Sunbury—Queen's,Sunbury—Queen's,Sunbury—Queen's,,,,,,,,,,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3503808,federal electoral district of Canada,Sunbury,Sunbury,Sunbury,,,,,,,,,,1904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3505435,federal electoral district of Canada,Surrey-Centre,Surrey Central,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3505436,federal electoral district in British Columbia,Surrey-Nord,Surrey North,,,,,,,,素里北,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3505441,federal electoral district of Canada,Surrey-Sud—White Rock—Langley,South Surrey—White Rock—Langley,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3505445,federal electoral district of Canada,Surrey—White Rock—North Delta,Surrey—White Rock—North Delta,Surrey—White Rock—North Delta,,,,,,,,,,1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3505449,federal electoral district of Canada,Surrey—White Rock—South Langley,Surrey—White Rock—South Langley,Surrey—White Rock—South Langley,,,,,,,,,,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3506577,federal electoral district of Canada,Swift Current—Maple Creek,Swift Current—Maple Creek,Swift Current—Maple Creek,,,,,,,,,,1988,,,,,,,,,,,,斯威夫特科倫特,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3506579,federal electoral district of Canada,Swift Current—Maple Creek—Assiniboia,Swift Current—Maple Creek—Assiniboia,Swift Current—Maple Creek—Assiniboia,,,,,,,,,,1997,Cypress Hills—Grasslands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3506854,federal electoral district in Nova Scotia,Sydney—Victoria,Sydney—Victoria,Sydney—Victoria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3518686,federal electoral district in Quebec,Terrebonne—Blainville,Terrebonne—Blainville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3518829,federal electoral district of Canada,Territoires du Nord-Ouest,Northwest Territories,,,,,,,,,,,1979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3519893,federal electoral district of Canada,The Battlefords—Meadow Lake,The Battlefords—Meadow Lake,,,,,,,,,,,1997,Battlefords—Lloydminster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3525846,federal electoral district in Ontario,Thornhill,Thornhill,,,,,,,,,,,,,,,,,,,,,,,湯山,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3526038,federal electoral district of Canada,Thunder-Bay et Rainy-River,Thunder Bay and Rainy River,,,,,,,,,,,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3526041,federal electoral district in Ontario,Thunder Bay—Superior North,Thunder Bay—Superior North,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3526042,federal electoral district in Ontario,Thunder Bay—Rainy River,Thunder Bay—Rainy River,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3526043,federal electoral district of Canada,Thunder Bay—Atikokan,Thunder Bay—Atikokan,,,,,,,,,,,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3526044,federal electoral district of Canada,Thunder Bay,Thunder Bay,,,,,,,,,,,1979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3529003,federal electoral district of Canada,Timiskaming-Nord,Timiskaming North,,,,,,,,,,,1935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3529005,federal electoral district of Canada,Timiskaming-Sud,Timiskaming South,,,,,,,,,,,1935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3529006,federal electoral district of Canada,Timiskaming,Timiskaming,,,,,,,,,,,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3529007,federal electoral district of Canada,Timiskaming—Cochrane,Timiskaming—Cochrane,,,,,,,,,,,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3529013,federal electoral district of Canada,Timmins,Timmins,,,,1949,,,,,,,1979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3529015,federal electoral district in Ontario,Timmins—James Bay,Timmins—James Bay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3529017,federal electoral district of Canada,Timmins—Chapleau,Timmins—Chapleau,,,,,,,,,,,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3532372,federal electoral district of Canada,Toronto-Est,Toronto East,,,,1867,,,,,,,1935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3532373,federal electoral district of Canada,Toronto-Est-Centre,Toronto East Centre,,,,,,,,,,,1935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3532374,federal electoral district of Canada,Toronto-Nord,Toronto North,,,,,,,,,,,1925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3532377,federal electoral district of Canada,Toronto-Nord-Est,Toronto Northeast,,,,,,,,,,,1935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3532378,federal electoral district of Canada,Toronto-Ouest,West Toronto,,,,,,,,,,,1904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3532379,federal electoral district of Canada,Toronto-Ouest-Centre,Toronto West Centre,,,,,,,,,,,1935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3532380,federal electoral district of Canada,Toronto-Sud,Toronto South,,,,,,,,,,,1935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3532395,federal electoral district in Ontario,Toronto—Danforth,Toronto—Danforth,,,,,,,,多倫多單福選區,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3532396,federal electoral district of Canada,Toronto—Scarborough,Toronto—Scarborough,,,,,,,,,,,1935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3539286,federal electoral district of Canada,Trinity,Trinity,,,,,,,,聖三一 (選區),,,1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3539295,federal electoral district of Canada,Trinity—Conception,Trinity—Conception,,,,,,,,,,,1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3539297,federal electoral district in Ontario,Trinity—Spadina,Trinity—Spadina,,,,,,,,聖三一－士巴丹拿選區,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3539911,federal electoral district of Canada,Trois-Rivières-et-Saint-Maurice,Three Rivers and St. Maurice,,,,,Trois-Rivières-et-Saint-Maurice,,,,,,1935,,,,,,,,,,,,,,,,Trois-Rivières-et-Saint-Maurice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3539914,federal electoral district of Canada,Trois-Rivières,Trois-Rivières,,,,,,,,,,,,,,,,Труа-Ривьер,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3546766,federal electoral district of Canada,Témiscamingue,Témiscamingue,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3546770,federal electoral district of Canada,Témiscouata,Témiscouata,,,,,,,,,,,1979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3554459,federal electoral district of Canada,Vancouver-Nord,Vancouver North,,,,1925,,,,,,,1949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3554460,federal electoral district in British Columbia,Vancouver Centre,Vancouver Centre,,,,,,,,溫哥華中選區,溫哥華市中心選區,温哥華市中心選區,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3554462,federal electoral district in British Columbia,Vancouver South,Vancouver South,,,,,,,,溫哥華南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3554463,federal electoral district of Canada,Vancouver-Sud—Burnaby,Vancouver South—Burnaby,,,,,,,,,溫哥華南及本拿比選區,温哥華南及本拿比選區,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3554464,federal electoral district of Canada,cité de Vancouver,Vancouver City,,,,,,,,,,,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3554465,federal electoral district of Canada,Vancouver,Vancouver,,,,,,,,,,,1903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3554466,federal electoral district in British Columbia,Vancouver Quadra,Vancouver Quadra,,,,,,,,溫哥華奎特拉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3554467,federal electoral district in British Columbia,Vancouver Kingsway,Vancouver Kingsway,,,,,,,,溫哥華京士威選區,溫哥華京士威選區,温哥華京士威選區,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3554471,federal electoral district of Canada,Vancouver—Burrard,Vancouver—Burrard,,,,,,,,,,,1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3555065,federal electoral district of Canada,Vaudreuil,Vaudreuil,,,,,,,,,,,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3555066,federal electoral district in Quebec,Vaudreuil—Soulanges,Vaudreuil—Soulanges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3555073,federal electoral district in Ontario,Vaughan,Vaughan,,,,,Vaughan,,,,,,,,,,,,,,,,,,旺市,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3555075,federal electoral district of Canada,Vaughan–King–Aurora,Vaughan—King—Aurora,,,,,,,,,,,2007,Oak Ridges—Markham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3555218,federal electoral district of Canada,Vegreville,Vegreville,,,,,,,,,,,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3555764,federal electoral district of Canada,Verchères,Verchères,,,,,,,,,,,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3555765,federal electoral district in Quebec,Verchères—Les Patriotes,Verchères—Les Patriotes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3557658,federal electoral district of Canada,Victoria-Nord,Victoria North,,,,,,,,,,,1904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3557660,federal electoral district of Canada,Victoria-Sud,Victoria South,,,,,,,,,,,1904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3557662,federal electoral district of Canada,Victoria,Victoria City,,,,,Victoria City,,,,,,1924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3557666,federal electoral district of Canada,Victoria,Victoria,,,,,Victoria,,,,,,1925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3557668,federal electoral district of Canada,Victoria,Victoria,,,,,Victoria,,,,,,1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3557669,federal electoral district of Canada,Victoria,Victoria,,,,,Victoria,,,,,,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3557672,federal electoral district in British Columbia,Victoria,Victoria,,,,1925,Victoria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3557730,federal electoral district of Canada,Victoria—Carleton,Victoria—Carleton,,,,,,,,,,,1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3559204,federal electoral district of Canada,Villeneuve,Villeneuve,,,,,,,,,,,1979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3566489,federal electoral district in Saskatchewan,Wascana,Wascana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3566683,federal electoral district of Canada,Waterloo-Nord,Waterloo North,,,,,,,,,,,1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3566684,federal electoral district of Canada,Waterloo-Sud,Waterloo South,,,,,Waterloo South,,,,,,1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3566686,federal electoral district of Canada,Waterloo,Waterloo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3566693,federal electoral district of Canada,Waterloo—Wellington,Waterloo—Wellington,,,,,,,,滑鐵盧-惠靈頓選區,,,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3567168,federal electoral district in Ontario,Welland,Welland,,,,2003,Welland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3567169,federal electoral district of Canada,Welland—St. Catharines—Thorold,Welland—St. Catharines—Thorold,,,,,,,,,,,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3567172,federal electoral district of Canada,Wellington-Sud,Wellington South,,,,,,,,,,,1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3567173,federal electoral district of Canada,Wellington-Nord,Wellington North,,,,,,,,,,,1953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3567174,federal electoral district of Canada,Wellington-Centre,Wellington Centre,,,,1867,Wellington Centre,,,,,,1904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3567178,federal electoral district of Canada,Wellington,Wellington,,,,,,,,,,,1979,,,,,,,,,,,,,,,,Wellington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3567185,federal electoral district in Ontario,Wellington—Halton Hills,Wellington—Halton Hills,,,,,,,,惠靈頓－哈頓山選區,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3567186,federal electoral district of Canada,Wellington—Grey—Dufferin—Simcoe,Wellington—Grey—Dufferin—Simcoe,,,,,,,,,,,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3567187,federal electoral district of Canada,Wellington—Dufferin—Simcoe,Wellington—Dufferin—Simcoe,,,,,,,,,,,1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3567188,federal electoral district of Canada,Wellington—Grey,Wellington—Grey,,,,,,,,,,,1979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
