id,name,given_name,patronymic_name,family_name,area,term,start_date,end_date,image,party,source_url,faction,faction_id,area_id,identifier__rada
17987,Тригубенко Сергій Миколайович,Сергій,Миколайович,Тригубенко,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/bp46.jpg,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/17987,"Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",2613,,17987
17988,Савченко Олексій Юрійович,Олексій,Юрійович,Савченко,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/bp48.jpg,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/17988,"Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",2613,,17988
17989,Червакова Ольга Валеріївна,Ольга,Валеріївна,Червакова,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/bp49.jpg,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/17989,"Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",2613,,17989
17990,Кобцев Михайло Валентинович,Михайло,Валентинович,Кобцев,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/bp50.jpg,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/17990,"Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",2613,,17990
17991,Загорій Гліб Володимирович,Гліб,Володимирович,Загорій,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/bp52.jpg,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/17991,"Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",2613,,17991
17992,Гвоздьов Михайло Олексійович,Михайло,Олексійович,Гвоздьов,Загальнодержавному багатомандатному округу,8,2014-11-27,2015-09-02,http://static.rada.gov.ua/dep_img8/bp53.jpg,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/17992,"Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",2613,,17992
17993,Алєксєєв Сергій Олегович,Сергій,Олегович,Алєксєєв,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/bp55.jpg,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/17993,"Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",2613,,17993
17994,Бакуменко Олександр Борисович,Олександр,Борисович,Бакуменко,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/bp57.jpg,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/17994,"Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",2613,,17994
17995,Грановський Олександр Михайлович,Олександр,Михайлович,Грановський,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/bp58.jpg,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/17995,"Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",2613,,17995
17996,Мушак Олексій Петрович,Олексій,Петрович,Мушак,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/bp60.jpg,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/17996,"Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",2613,,17996
17997,Климпуш-Цинцадзе Іванна Орестівна,Іванна,Орестівна,Климпуш-Цинцадзе,Загальнодержавному багатомандатному округу,8,2014-11-27,2016-04-14,http://static.rada.gov.ua/dep_img8/bp61.jpg,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/17997,"Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",2613,,17997
17998,Брензович Василь Іванович,Василь,Іванович,Брензович,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/bp62.jpg,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/17998,"Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",2613,,17998
17999,Кудлаєнко Сергій Володимирович,Сергій,Володимирович,Кудлаєнко,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/bp63.jpg,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/17999,"Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",2613,,17999
18002,Гопко Ганна Миколаївна,Ганна,Миколаївна,Гопко,Загальнодержавному багатомандатному округу,8,2014-11-27,2015-09-02,http://static.rada.gov.ua/dep_img8/sp1.jpg,"Політична партія ""Об'єднання ""САМОПОМІЧ""",http://itd.rada.gov.ua/mps/info/page/18002,"Фракція Політичної партії ""Об'єднання ""САМОПОМІЧ""",2614,,18002
18002,Гопко Ганна Миколаївна,Ганна,Миколаївна,Гопко,Загальнодержавному багатомандатному округу,8,2015-09-03,,http://static.rada.gov.ua/dep_img8/sp1.jpg,"Політична партія ""Об'єднання ""САМОПОМІЧ""",http://itd.rada.gov.ua/mps/info/page/18002,Позафракційні,,,18002
18003,Семенченко Семен Ігорович,Семен,Ігорович,Семенченко,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/sp2.jpg,"Політична партія ""Об'єднання ""САМОПОМІЧ""",http://itd.rada.gov.ua/mps/info/page/18003,"Фракція Політичної партії ""Об'єднання ""САМОПОМІЧ""",2614,,18003
18004,Скрипник Олексій Олексійович,Олексій,Олексійович,Скрипник,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/sp3.jpg,"Політична партія ""Об'єднання ""САМОПОМІЧ""",http://itd.rada.gov.ua/mps/info/page/18004,"Фракція Політичної партії ""Об'єднання ""САМОПОМІЧ""",2614,,18004
18005,Кривенко Віктор Миколайович,Віктор,Миколайович,Кривенко,Загальнодержавному багатомандатному округу,8,2014-11-27,2015-09-02,http://static.rada.gov.ua/dep_img8/sp5.jpg,"Політична партія ""Об'єднання ""САМОПОМІЧ""",http://itd.rada.gov.ua/mps/info/page/18005,"Фракція Політичної партії ""Об'єднання ""САМОПОМІЧ""",2614,,18005
18005,Кривенко Віктор Миколайович,Віктор,Миколайович,Кривенко,Загальнодержавному багатомандатному округу,8,2015-09-02,2016-03-31,http://static.rada.gov.ua/dep_img8/sp5.jpg,"Політична партія ""Об'єднання ""САМОПОМІЧ""",http://itd.rada.gov.ua/mps/info/page/18005,Позафракційні,,,18005
18005,Кривенко Віктор Миколайович,Віктор,Миколайович,Кривенко,Загальнодержавному багатомандатному округу,8,2015-09-03,2016-03-30,http://static.rada.gov.ua/dep_img8/sp5.jpg,"Політична партія ""Об'єднання ""САМОПОМІЧ""",http://itd.rada.gov.ua/mps/info/page/18005,Позафракційні,,,18005
18005,Кривенко Віктор Миколайович,Віктор,Миколайович,Кривенко,Загальнодержавному багатомандатному округу,8,2016-03-31,,http://static.rada.gov.ua/dep_img8/sp5.jpg,"Політична партія ""Об'єднання ""САМОПОМІЧ""",http://itd.rada.gov.ua/mps/info/page/18005,"Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",2613,,18005
18006,Кишкар Павло Миколайович,Павло,Миколайович,Кишкар,Загальнодержавному багатомандатному округу,8,2014-11-27,2015-09-02,http://static.rada.gov.ua/dep_img8/sp7.jpg,"Політична партія ""Об'єднання ""САМОПОМІЧ""",http://itd.rada.gov.ua/mps/info/page/18006,"Фракція Політичної партії ""Об'єднання ""САМОПОМІЧ""",2614,,18006
18006,Кишкар Павло Миколайович,Павло,Миколайович,Кишкар,Загальнодержавному багатомандатному округу,8,2015-09-02,2016-03-31,http://static.rada.gov.ua/dep_img8/sp7.jpg,"Політична партія ""Об'єднання ""САМОПОМІЧ""",http://itd.rada.gov.ua/mps/info/page/18006,Позафракційні,,,18006
18006,Кишкар Павло Миколайович,Павло,Миколайович,Кишкар,Загальнодержавному багатомандатному округу,8,2015-09-03,2016-03-30,http://static.rada.gov.ua/dep_img8/sp7.jpg,"Політична партія ""Об'єднання ""САМОПОМІЧ""",http://itd.rada.gov.ua/mps/info/page/18006,Позафракційні,,,18006
18006,Кишкар Павло Миколайович,Павло,Миколайович,Кишкар,Загальнодержавному багатомандатному округу,8,2016-03-31,,http://static.rada.gov.ua/dep_img8/sp7.jpg,"Політична партія ""Об'єднання ""САМОПОМІЧ""",http://itd.rada.gov.ua/mps/info/page/18006,"Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",2613,,18006
18007,Бабак Альона Валеріївна,Альона,Валеріївна,Бабак,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/sp8.jpg,"Політична партія ""Об'єднання ""САМОПОМІЧ""",http://itd.rada.gov.ua/mps/info/page/18007,"Фракція Політичної партії ""Об'єднання ""САМОПОМІЧ""",2614,,18007
